MOF	hydrogen_mass	hydrogen_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	hydrogen_comp	O2_comp	N2_comp
RAVXIX	0.0	0.0	3.2417561247	0.42573033369999996	11.6075173528	0.4515864004	14.8492734775	0.8773167341	1e-06	0.1666665	0.8333325
RAVXIX	0.0	0.0	3.8074133855000003	0.1495834447	11.2770610231	0.3648090657	15.084474408599998	0.5143925104	1e-06	0.19999979999999998	0.7999991999999999
RAVXIX	0.0	0.0	5.0347314539	0.5744757613	10.859692768399999	0.9149130528	15.8944242223	1.4893888141	1e-06	0.24999975	0.74999925
RAVXIX	0.0	0.0	3.3055766642	0.3986222199	12.1051119997	0.9214400754000001	15.4106886639	1.3200622953	1e-05	0.166665	0.8333250000000001
RAVXIX	0.0	0.0	3.9345089899000003	0.3000527349	11.5459149445	1.0711662775	15.480423934400001	1.3712190124	1e-05	0.199998	0.799992
RAVXIX	3.43641e-05	0.0001374566	4.9054539507	0.3921443357	10.575557629299999	0.4395259786	15.481045944100002	0.8318077709	1e-05	0.24999749999999998	0.7499925000000001
RAVXIX	3.43641e-05	0.0001374566	3.3246682786000004	0.22189492309999997	12.004351471400001	1.1934500372	15.329054114100002	1.4154824169	0.0001	0.16665	0.8332499999999999
RAVXIX	0.0	0.0	3.8532332601	0.3553113482	11.2694204143	0.4936126735	15.1226536744	0.8489240217	0.0001	0.19998	0.79992
RAVXIX	3.43641e-05	0.0001374566	5.0112760419999995	0.4629354769	10.5048819981	0.9045664831999999	15.5161924042	1.3676394166999999	0.0001	0.249975	0.749925
RAVXIX	0.0003780056	0.0002571577	3.2204826114999996	0.1576940839	12.1218258314	0.5666217853	15.342686448499999	0.7245730269	0.001	0.1665	0.8325
RAVXIX	0.0003092773	0.0003366985	3.8952348118	0.4309512479	11.120428543	1.0761576073	15.0159726321	1.5074455537	0.001	0.1998	0.7992
RAVXIX	0.0003436415	0.0	4.958910471	0.5804260894	10.667244934700001	0.8813888086	15.626499047200001	1.461814898	0.001	0.24975	0.74925
RAVXIX	0.0006185547	0.0008015028	3.3328503991000002	0.1363032016	11.9733114982	0.6599748603	15.306780452	0.7970795647	0.002	0.16633333333333333	0.8316666666666667
RAVXIX	0.000687283	0.0003764404	3.9634191489	0.1950451549	11.1271140757	0.48740145009999997	15.0912205076	0.6828230454	0.002	0.1996	0.7984
RAVXIX	0.0005841905	0.0005583513	5.0074577191000005	0.1911186415	10.8635130728	0.5105719263	15.8715549824	0.7022489191	0.002	0.2495	0.7484999999999999
RAVXIX	0.0012027452000000001	0.0003764404	3.2390287512000002	0.1382797185	11.869685741600001	0.6475697669	15.109917238	0.7862259258	0.003	0.16616666666666666	0.8308333333333333
RAVXIX	0.0008247396000000001	0.00045589199999999995	3.9055988310000003	0.36464483719999996	11.3787766275	0.5405815083	15.2852001981	0.9056822375	0.003	0.1994	0.7976
RAVXIX	0.0009965603	0.0003366985	4.791449739	0.5665946270000001	10.646710798600001	0.9371579270999999	15.439157097899999	1.5040892525999998	0.003	0.24925	0.74775
RAVXIX	0.0011683811	0.0007338174	3.2035728959	0.3125831793	11.4313058128	0.5522173683	14.6360470898	0.865534365	0.004	0.166	0.8300000000000001
RAVXIX	0.0014432943	0.0010779612	3.9175992743	0.4255625648	11.2646450338	0.4379562862	15.183687602400001	0.8645968122	0.004	0.1992	0.7968
RAVXIX	0.0012714735000000001	0.00046613800000000006	4.8683616713	0.2532318915	10.8682884533	0.6856382147	15.7379215981	0.9393362442000001	0.004	0.249	0.747
RAVXIX	0.0018212998999999998	0.0015460048000000002	3.2979400185000003	0.0872350313	11.7116206475	0.5866997564	15.011381965899998	0.6754807925	0.005	0.16583333333333333	0.8291666666666666
RAVXIX	0.0019931206	0.0009864367	3.8925074383	0.3338447751	11.3969230733	1.1087664306	15.2914236322	1.4435976424	0.005	0.19899999999999998	0.7959999999999999
RAVXIX	0.0015463867	0.000687283	4.8132687269	0.3638181289	10.665812320599999	0.7424326909000001	15.4806274342	1.1069381028	0.005	0.24875	0.74625
RAVXIX	0.0023367621	0.0014994744000000001	3.2559384668	0.4468553222	11.978564416800001	0.3945678176	15.2368396457	0.8429226142	0.006	0.16566666666666666	0.8283333333333333
RAVXIX	0.0023711263	0.0015882038000000001	4.0337853848	0.3427387289	11.1175633147	0.5376781550999999	15.1537198258	0.8820050878	0.006	0.1988	0.7952
RAVXIX	0.0024054904000000003	0.0006520139	4.964365218	0.46019964560000004	10.7078356688	0.8629290923999999	15.6746063772	1.3237807519	0.006	0.2485	0.7455
RAVXIX	0.0022680338	0.0015581782999999998	3.2384832765	0.2551888977	11.993368096300001	0.32824619120000004	15.234119406600001	0.5849932672	0.006999999999999999	0.1655	0.8275
RAVXIX	0.0025773112	0.001391642	3.9716012693000002	0.3326483422	11.3825969318	0.4762699342	15.3567755123	0.8103099184	0.006999999999999999	0.1986	0.7944
RAVXIX	0.0028178602000000002	0.0007076011	4.8934535074	0.5099111939000001	10.8296078713	0.48496428210000003	15.725879238900001	0.9955830770999999	0.006999999999999999	0.24825	0.74475
RAVXIX	0.0034020508	0.0019608654	3.2504837198	0.1937902023	11.792802115799999	0.8973650244	15.0466878864	1.0931160920999998	0.008	0.16533333333333333	0.8266666666666667
RAVXIX	0.0030584093	0.001675054	3.9983295295	0.4578349513	11.336753279200002	0.5814288041	15.338141217999999	1.0409388094	0.008	0.1984	0.7936
RAVXIX	0.00323023	0.0011167027	4.8552702786	0.6213567376	10.7159538157	0.4408997888	15.574454324300001	1.0633732291	0.008	0.248	0.7440000000000001
RAVXIX	0.0038144205	0.0006663455999999999	3.2913943221	0.1447061201	11.7603295285	0.7909195011	15.0555382711	0.9362919668	0.009000000000000001	0.16516666666666666	0.8258333333333333
RAVXIX	0.0030584093	0.0006663455999999999	3.9345089899000003	0.180472181	11.354422187	1.0377929126999998	15.2919895862	1.2189314393000001	0.009000000000000001	0.1982	0.7928
RAVXIX	0.0036425997999999997	0.0016608944	4.850906481	0.2962203845	10.7374430279	0.4874164218	15.5919921087	0.7852977006999999	0.009000000000000001	0.24775	0.74325
RAVXIX	0.0037456921999999998	0.0023347398	3.3104859364999997	0.0690321882	11.754121533800001	0.5420122068	15.0683531625	0.6133791348	0.01	0.165	0.8250000000000001
RAVXIX	0.0035051432	0.0016350981	4.013602821	0.2426130174	11.2484087401	0.8588093978	15.265516704300001	1.1030575133	0.01	0.198	0.792
RAVXIX	0.0031615017	0.0008855022	4.8612705003	0.3498292156	10.5660068683	0.6366741002	15.4304388703	0.987388818	0.01	0.2475	0.7424999999999999
RAVXIX	0.0038144205	0.0015581782999999998	3.1381159322000003	0.3303181469	11.7378852402	0.8101950561	14.8798155929	1.1420713812999999	0.012	0.16466666666666666	0.8233333333333333
