,MOF,ammonia_comp,CO2_comp,O2_comp,N2_comp,ammonia_mass,ammonia_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-177_EQeq,0.0,0.01,0.198,0.792,0.0,0.0,0.844771342,0.0459240386,2.5882721173,0.0232751673,8.033374141,0.130866395,11.4664176003,0.2000656009
1,MOF-177_EQeq,1e-05,0.01,0.197998,0.791992,0.0067658373,0.0104792952,0.8339961974,0.0790046657,2.493713027,0.1463663009,8.128962359500001,0.1625166469,11.463437421199998,0.39836690869999997
2,MOF-177_EQeq,5e-05,0.01,0.19799,0.79196,0.031697484500000005,0.046885357300000007,0.8514758765,0.09259413429999999,2.5809581544999998,0.1468808815,8.080787117,0.1561437377,11.5449186325,0.44250411079999996
3,MOF-177_EQeq,0.0001,0.01,0.19798,0.79192,0.1055655991,0.1839245222,0.8550675914,0.0582483193,2.5614542537,0.0706973509,8.1131072164,0.29582320370000004,11.6351946606,0.6086933961
4,MOF-177_EQeq,0.0005,0.01,0.1979,0.7916000000000001,0.3070577962,0.2995510708,0.8588987539,0.0621199409,2.5665043709,0.13070906570000002,8.06752368,0.3426607582,11.799984600999998,0.8350408356
5,MOF-177_EQeq,0.001,0.01,0.1978,0.7912,0.9514806326999999,0.9817096843,0.8476447139,0.0472143184,2.5203567485,0.1103878799,8.0384050998,0.21114336109999998,12.3578871949,1.3504552437000001
6,MOF-177_EQeq,0.005,0.01,0.197,0.7879999999999999,2.0367024064,1.8579877566999998,0.8581804109000001,0.0455680912,2.5369002358,0.1137380393,8.1051796448,0.1649006372,13.5369626979,2.1821945244
7,MOF-177_EQeq,0.01,0.01,0.196,0.784,2.9909635202,1.1167119506999998,0.8493208475,0.0311318793,2.5208791745,0.0620922972,7.9975476157,0.1739956388,14.3587111579,1.383931766
8,MOF-177_EQeq,0.02,0.01,0.194,0.7759999999999999,3.5212939488,0.8605217619,0.8488419522,0.0376778329,2.5255810077,0.0693303782,8.0066948136,0.1929468612,14.9024117223,1.1604768342
9,MOF-177_EQeq,0.03,0.01,0.192,0.768,4.387321129,0.5404136341,0.8421374178000001,0.07262175530000001,2.469159009,0.0565615696,7.8546988745,0.2034360038,15.553316430299999,0.8730329628
10,MOF-177_EQeq,0.04,0.01,0.19,0.76,4.1648826409,0.5587525265,0.834953988,0.0801001633,2.4458239849,0.0619416896,7.822683681699999,0.1872201,15.2683442955,0.8880144794
11,MOF-177_EQeq,0.05,0.01,0.188,0.752,4.4414478277,1.0350010568999999,0.8150798323,0.04289790190000001,2.4292804975999998,0.0949544928,7.6325744177,0.1666447758,15.3183825753,1.3394982274
