MOF	CO2_mass	CO2_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	CO2_comp	O2_comp	N2_comp
XUKYEI	0.0	0.0	2.3615808556999998	0.2429012439	9.3068475515	0.1284496719	11.6684284072	0.37135091579999996	1e-06	0.1666665	0.8333325
XUKYEI	0.0	0.0	2.8116748146	0.154998637	8.9309465343	0.3153868603	11.7426213489	0.47038549729999996	1e-06	0.19999979999999998	0.7999991999999999
XUKYEI	0.0012947396	0.0051789584	3.5131810894999997	0.16625912240000001	8.370392386	0.9769144702	11.8848682151	1.1483525509999999	1e-06	0.24999975	0.74999925
XUKYEI	0.0	0.0	2.4425601035	0.154998637	9.407417560399999	0.5401210779	11.8499776639	0.6951197148999999	1e-05	0.166665	0.8333250000000001
XUKYEI	0.0	0.0	2.773068429	0.2435137113	9.1320865523	0.4425616002	11.9051549813	0.6860753115	1e-05	0.199998	0.799992
XUKYEI	0.0012947396	0.0051789584	3.5583788093	0.38958006359999997	8.4849762486	0.5459773867000001	12.0446497975	0.9407364087000001	1e-05	0.24999749999999998	0.7499925000000001
XUKYEI	0.0077684375	0.0051789584	2.4227861012000003	0.1739932844	9.5632186399	0.5577930684	11.9937731786	0.7369653112000001	0.0001	0.16665	0.8332499999999999
XUKYEI	0.0038842188	0.0103579167	2.89547892	0.1649312555	8.8897293175	0.4532364805	11.7890924563	0.6285256527	0.0001	0.19998	0.79992
XUKYEI	0.0090631771	0.0063429027	3.574386335	0.1258251266	8.4915710033	0.7226148093000001	12.0750205154	0.8547828386	0.0001	0.249975	0.749925
XUKYEI	0.0763896357	0.017176661699999998	2.3361571383	0.32276529260000003	9.2417243489	0.4455548726	11.6542711229	0.7854968269	0.001	0.1665	0.8325
XUKYEI	0.06344223980000001	0.0351254045	2.8342736745	0.2696386931	8.8526338224	0.3223766083	11.7503497367	0.6271407059	0.001	0.1998	0.7992
XUKYEI	0.0763896357	0.0378808146	3.5442545219	0.21697324769999998	8.3201073815	0.708142013	11.9407515391	0.9629960753	0.001	0.24975	0.74925
XUKYEI	0.1307686984	0.048027684	2.3286241851	0.1374376954	9.2887119761	0.47796619149999997	11.7481048596	0.6634315709	0.002	0.16633333333333333	0.8316666666666667
XUKYEI	0.1242950005	0.0444003188	2.8154412913	0.14243059789999998	8.719914384299999	0.5791709783	11.659650676099998	0.766001895	0.002	0.1996	0.7984
XUKYEI	0.138537136	0.0323425846	3.5517874751	0.2399632882	8.4083122254	0.2917293925	12.0986368365	0.5640352653	0.002	0.2495	0.7484999999999999
XUKYEI	0.21104255289999999	0.0175627023	2.34557333	0.2099958512	9.2474947593	0.559865155	11.8041106422	0.7874237085	0.003	0.16616666666666666	0.8308333333333333
XUKYEI	0.226579428	0.061822968	2.7796597631999997	0.1558201903	8.8658233318	0.2827873564	11.872062523	0.5004305147	0.003	0.1994	0.7976
XUKYEI	0.2123372925	0.058707553499999995	3.5065897554000003	0.2119291684	8.443759031799999	0.620848959	12.1626860797	0.8914856809	0.003	0.24925	0.74775
XUKYEI	0.2628321364	0.11770030320000001	2.2250460773	0.108772298	9.1963854105	0.5194913096	11.684263624200002	0.7459639108	0.004	0.166	0.8300000000000001
XUKYEI	0.3003795845	0.0521765597	2.802258623	0.2971938629	8.761955945499999	0.49836779770000006	11.864594152999999	0.8477382203	0.004	0.1992	0.7968
XUKYEI	0.286137449	0.0378808146	3.5367215686	0.29998514600000004	8.3473107446	0.9660021337000001	12.1701697622	1.3038680943	0.004	0.249	0.747
XUKYEI	0.3327480742	0.120515151	2.2806016078	0.2071219719	9.3274561599	0.20232574109999998	11.940805841900001	0.529962864	0.005	0.16583333333333333	0.8291666666666666
XUKYEI	0.3340428138	0.120515151	2.702446992	0.1797481675	8.8419173461	0.7299688951000001	11.878407151900001	1.0302322136	0.005	0.19899999999999998	0.7959999999999999
XUKYEI	0.3444007305	0.052047887300000005	3.6064013865	0.2276304678	8.3637976313	0.2491866259	12.3145997483	0.528864981	0.005	0.24875	0.74625
XUKYEI	0.39489557439999995	0.050478242	2.316383136	0.22677192370000002	9.3274561599	0.15606037949999998	12.038734870299999	0.4333105452	0.006	0.16566666666666666	0.8283333333333333
XUKYEI	0.41431666829999997	0.12310243470000001	2.9331436864	0.3317387247	8.8237817707	0.328722227	12.1712421254	0.7835633864	0.006	0.1988	0.7952
XUKYEI	0.43373776210000003	0.062362916799999994	3.5009400404	0.37733442030000003	8.5468020738	0.1376037878	12.481479876300002	0.5773011249000001	0.006	0.2485	0.7455
XUKYEI	0.49976948109999997	0.1499663951	2.3436900916	0.0593742963	9.1831959011	0.41499822399999997	12.026655473800002	0.6243389154	0.006999999999999999	0.1655	0.8275
XUKYEI	0.4428009392	0.08294421540000001	2.6487746997999997	0.1718396923	8.8559311998	0.3508880516	11.9475068388	0.6056719593	0.006999999999999999	0.1986	0.7944
XUKYEI	0.47775890810000005	0.1182119225	3.4830492764	0.31526107	8.578127158600001	0.7118135774	12.538935343099999	1.1452865698999999	0.006999999999999999	0.24825	0.74475
XUKYEI	0.528253752	0.08131129549999999	2.3728802856	0.2554548747	9.1840202454	0.8551816636	12.085154283	1.1919478338	0.008	0.16533333333333333	0.8266666666666667
XUKYEI	0.5437906271	0.0798131085	2.8041418612999998	0.21452390870000002	8.9391899777	0.46848294380000005	12.2871224661	0.7628199609999999	0.008	0.1984	0.7936
XUKYEI	0.5191905749	0.1373644873	3.5960435757	0.2082149714	8.4668406733	0.37303380140000003	12.582074823900001	0.7186132601	0.008	0.248	0.7440000000000001
XUKYEI	0.6137065649	0.1339038686	2.3267409466999998	0.1159989201	9.484905928	0.5320796272999999	12.4253534396	0.781982416	0.009000000000000001	0.16516666666666666	0.8258333333333333
XUKYEI	0.5813380752	0.0883464114	2.8323904362	0.17802330649999998	9.0694363827	0.40500734369999997	12.483164894100002	0.6713770616	0.009000000000000001	0.1982	0.7928
XUKYEI	0.5916959919	0.0647887483	3.5367215686	0.19601969030000002	8.1115482645	0.47130585259999996	12.239965825	0.7321142912	0.009000000000000001	0.24775	0.74325
XUKYEI	0.6991593776999999	0.1895810035	2.387004573	0.19965879179999999	9.3117936175	0.322460914	12.397957568199999	0.7117007093000001	0.01	0.165	0.8250000000000001
XUKYEI	0.6706751068	0.0837487368	2.7928424314	0.2340373541	9.0348139206	0.661635834	12.498331458800001	0.9794219248999999	0.01	0.198	0.792
XUKYEI	0.6732645859	0.1688133888	3.5790944307999997	0.3105573625	8.2665249996	0.5439823226	12.518884016300001	1.0233530739	0.01	0.2475	0.7424999999999999
XUKYEI	0.7729595342	0.15463332429999999	2.2504697947	0.1491210845	9.3612542776	0.6328344947	12.384683606500001	0.9365889034999999	0.012	0.16466666666666666	0.8233333333333333
XUKYEI	0.8027385448000001	0.22094191440000002	2.6836146087	0.2792023871	8.7924566859	0.6905112837	12.278809839400001	1.1906555852	0.012	0.1976	0.7904
XUKYEI	0.8376965137000001	0.043792066500000004	3.3926538369	0.24674015719999998	8.3654463199	0.4413623024	12.5957966705	0.7318945260999999	0.012	0.247	0.741
XUKYEI	0.9114966701999999	0.0451491122	2.3154415168	0.1318804784	9.2079262312	0.3871084488	12.4348644182	0.5641380394	0.013999999999999999	0.16433333333333333	0.8216666666666667
XUKYEI	0.9930652643000001	0.1995075655	2.7504695692000003	0.2094885732	8.8666476761	0.6444749113	12.6101825096	1.05347105	0.013999999999999999	0.1972	0.7888
XUKYEI	0.8752439617000001	0.1989690825	3.5075313745999996	0.1602413393	8.3126882825	0.48251684380000004	12.695463618800002	0.8417272656	0.013999999999999999	0.2465	0.7395
XUKYEI	1.0202547956	0.044551084299999995	2.2693021778999998	0.2657301992	8.927649157000001	0.552052268	12.2172061305	0.8623335515	0.016	0.16399999999999998	0.8200000000000001
XUKYEI	0.9943600038	0.11481646720000001	2.6949140387	0.1607495873	8.6968327429	0.4334515084	12.386106785399999	0.7090175629000001	0.016	0.1968	0.7872
XUKYEI	1.1328971398	0.1602550817	3.6054597673	0.3076314617	8.2525111459	0.44509708859999997	12.990868053	0.912983632	0.016	0.24600000000000002	0.738
XUKYEI	1.1756235462	0.3735138585	2.2570611287999998	0.1839992268	9.1798985237	0.3221235588	12.6125831987	0.8796366441	0.018000000000000002	0.16366666666666665	0.8183333333333332
XUKYEI	1.2804974529000002	0.0473244588	2.831448817	0.21093950600000003	8.7133196297	0.34634236450000006	12.8252658996	0.6046063293	0.018000000000000002	0.1964	0.7856
XUKYEI	1.1846867233	0.08781351130000001	3.3766463112	0.1349376726	8.3184586928	0.45556940549999997	12.8797917273	0.6783205894	0.018000000000000002	0.2455	0.7364999999999999
XUKYEI	1.3737187032	0.19556997550000002	2.3757051431	0.20471069100000003	9.1329108966	0.5246198854999999	12.8823347429	0.924900552	0.02	0.16333333333333333	0.8166666666666667
XUKYEI	1.3504133906	0.09213598349999999	2.7853094781	0.21202955329999998	8.7528881578	0.5123842176	12.888611026500001	0.8165497544	0.02	0.196	0.784
XUKYEI	1.3568870886000002	0.11510810199999999	3.4265521267000003	0.3049683367	8.2607545893	0.3914168855	13.0441938046	0.8114933242	0.02	0.245	0.735
XUKYEI	1.9900147472999998	0.1675375017	2.2994339911000004	0.21177850190000003	8.9490821097	0.6446435954999999	13.2385308481	1.0239595991	0.03	0.16166666666666665	0.8083333333333332
XUKYEI	2.0651096434	0.3508720396	2.7335204243	0.3269249655	8.719914384299999	0.3860396691	13.518544452	1.0638366742	0.03	0.19399999999999998	0.7759999999999999
XUKYEI	2.0495727683	0.16813677929999998	3.5150643279000002	0.176422345	8.3745141076	0.4496841798	13.939151203800002	0.7942433041	0.03	0.2425	0.7275
XUKYEI	2.7098899584	0.3768203834	2.2655357013	0.12902587880000002	9.1279648306	0.4243764353	14.103390490299999	0.9302226975	0.04	0.16	0.8
XUKYEI	2.6322055831	0.14126315	2.6760816554	0.12500504169999999	8.6877649553	0.5656323824	13.9960521938	0.8319005741	0.04	0.192	0.768
XUKYEI	2.623142406	0.26577191149999996	3.4312602225	0.2992749529	8.0901153118	0.41244905460000003	14.1445179403	0.9774959190000001	0.04	0.24	0.72
XUKYEI	3.3585544920999997	0.3117500641	2.2250460773	0.1206742909	8.8501607894	0.5811341086	14.433761358800002	1.0135584636	0.05	0.15833333333333333	0.7916666666666666
XUKYEI	3.2989964711	0.26005901	2.7099799451999997	0.2029708099	8.3415403342	0.2655054298	14.350516750499999	0.7285352496999999	0.05	0.19	0.76
XUKYEI	3.4051651173	0.31084537739999996	3.3700549770999997	0.10525937710000001	7.8048921716	0.2027685997	14.580112265999999	0.6188733542	0.05	0.2375	0.7124999999999999
