MOF	CO2_mass	CO2_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	CO2_comp	O2_comp	N2_comp
WIYMOG	0.0	0.0	1.9399514875	0.1386046936	7.072116244400001	0.7271881926	9.0120677319	0.8657928862000001	1e-06	0.1666665	0.8333325
WIYMOG	0.0	0.0	2.3154639417	0.2143068843	6.9515424592	0.48420710780000004	9.2670064009	0.6985139921	1e-06	0.19999979999999998	0.7999991999999999
WIYMOG	0.0	0.0	2.8999214135000004	0.15224032710000002	6.6104320072	0.2706903012	9.510353420700001	0.4229306283	1e-06	0.24999975	0.74999925
WIYMOG	0.0016186047	0.0039647557	1.9452486851	0.1676361344	7.2452478333000006	0.36469361450000004	9.192115123099999	0.5362945046	1e-05	0.166665	0.8333250000000001
WIYMOG	0.0008093024	0.0032372094	2.3578415227000002	0.21850102920000003	6.9201108315	0.3192694807	9.2787616566	0.5410077193	1e-05	0.199998	0.799992
WIYMOG	0.0016186047	0.0039647557	2.8528352124	0.1285526592	6.513560761	0.3160163032	9.368014578099999	0.44853371810000003	1e-05	0.24999749999999998	0.7499925000000001
WIYMOG	0.0080930236	0.011445263700000001	1.9558430804	0.18185426059999998	7.0010086275	0.4086680123	8.9649447315	0.6019675366	0.0001	0.16665	0.8332499999999999
WIYMOG	0.0056651165	0.009711628299999999	2.2707320506	0.17889658390000002	6.990187903200001	0.33076165679999997	9.2665850703	0.519369869	0.0001	0.19998	0.79992
WIYMOG	0.0056651165	0.0039647557	2.9016871461	0.1762590668	6.4939804028	0.1940765833	9.4013326654	0.37430040579999996	0.0001	0.249975	0.749925
WIYMOG	0.0849767477	0.0335641018	1.9946891963	0.1309449391	7.176716579400001	0.17004307629999998	9.256382523400001	0.3345521172	0.001	0.1665	0.8325
WIYMOG	0.060697677	0.0240077877	2.2301202021	0.1235396021	6.786655231699999	0.4201844953	9.0774731108	0.5677318850999999	0.001	0.1998	0.7992
WIYMOG	0.09145116660000001	0.0439116453	2.9493619247000002	0.097810179	6.456880776599999	0.3985612636	9.497693867899999	0.5402830879	0.001	0.24975	0.74925
WIYMOG	0.1375814011	0.0302813215	1.9534887703000001	0.2341739799	7.0679940637	0.2577310858	9.1590642351	0.5221863872	0.002	0.16633333333333333	0.8316666666666667
WIYMOG	0.1294883775	0.0311344834	2.347835705	0.1363875205	6.7392501537000005	0.5794322138	9.2165742362	0.7469542176999999	0.002	0.1996	0.7984
WIYMOG	0.1594325648	0.0301077882	2.9540705448	0.3289806092	6.6336192736	0.319741483	9.7471223832	0.6788298804	0.002	0.2495	0.7484999999999999
WIYMOG	0.1934232639	0.044445364800000005	1.9634945881	0.1572901141	7.1050936899	0.6083307365999999	9.2620115419	0.8100662155	0.003	0.16616666666666666	0.8308333333333333
WIYMOG	0.18937675210000002	0.0344880571	2.2613148104	0.1940557114	6.7670748734	0.4504508115	9.2177664359	0.67899458	0.003	0.1994	0.7976
WIYMOG	0.2241767536	0.052846886399999994	2.8863841306999998	0.2162059206	6.3476429883000005	0.39343887920000004	9.4582038726	0.6624916862	0.003	0.24925	0.74775
WIYMOG	0.2808279187	0.1167865648	1.9205284294999998	0.2062743775	7.1432238613	0.4803888282	9.3445802095	0.8034497705	0.004	0.166	0.8300000000000001
WIYMOG	0.3099628037	0.0832598688	2.2860350659999997	0.1451007721	6.8649766648	0.5927435679999999	9.4609745345	0.8211042089	0.004	0.1992	0.7968
WIYMOG	0.2889209423	0.0427017253	2.8781440455	0.0795777695	6.497072038300001	0.3996921324	9.6641370261	0.5219716272	0.004	0.249	0.747
WIYMOG	0.3350511768	0.0356093038	1.961140278	0.1459672236	7.2545227399000005	0.304236065	9.550714194700001	0.4858125924	0.005	0.16583333333333333	0.8291666666666666
WIYMOG	0.3682325736	0.0335641018	2.3754988482	0.23796007660000001	6.9412370075	0.38376428479999997	9.6849684293	0.6552884632	0.005	0.19899999999999998	0.7959999999999999
WIYMOG	0.3415255957	0.0391822716	2.8457722822000004	0.22834987140000002	6.5315953014999995	0.4801433714	9.7188931794	0.7476755144	0.005	0.24875	0.74625
WIYMOG	0.4224558317	0.129549061	1.8987510615	0.14887172070000002	7.2230911121000005	0.18158077260000002	9.5442980053	0.4600015543	0.006	0.16566666666666666	0.8283333333333333
WIYMOG	0.4200279246	0.04264032809999999	2.3178182518	0.1366007134	6.9159886508	0.21990974370000002	9.6538348272	0.3991507852	0.006	0.1988	0.7952
WIYMOG	0.39413024909999994	0.048719733200000004	2.8657839177	0.22258504420000003	6.4795527703	0.5009870046	9.7394669371	0.772291782	0.006	0.2485	0.7455
WIYMOG	0.5082418818	0.09474024019999999	1.9876262662000002	0.1347624023	7.115399141599999	0.3495113361	9.6112672896	0.5790139786	0.006999999999999999	0.1655	0.8275
WIYMOG	0.4904372299	0.051795350999999996	2.3142867867	0.1408459966	6.8196326772	0.6134211391	9.6243566938	0.8060624867	0.006999999999999999	0.1986	0.7944
WIYMOG	0.5171442077	0.07786144860000001	2.8975671035	0.1978391055	6.6325887284	0.5624133596	10.0473000396	0.8381139137000001	0.006999999999999999	0.24825	0.74475
