MOF	CO2_mass	CO2_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	CO2_comp	O2_comp	N2_comp
XAFXOT	0.1381218005	0.06501051570000001	1.5737353278	0.11804624009999999	11.662919331400001	1.1322358848	13.3747764597	1.3152926406	1e-06	0.1666665	0.8333325
XAFXOT	0.1571730833	0.05718911769999999	1.9081107869999998	0.1361666263	11.0667440335	0.9759603664000001	13.132027903800001	1.1693161104	1e-06	0.19999979999999998	0.7999991999999999
XAFXOT	0.1727316309	0.0608912962	2.3868126703	0.1560897956	10.5789274877	0.4032293335	13.1384717889	0.6202104253	1e-06	0.24999975	0.74999925
XAFXOT	1.723823574	0.2005106664	1.5818176076	0.1246210325	11.5573908453	0.9726446797	14.863032026900001	1.2977763786	1e-05	0.166665	0.8333250000000001
XAFXOT	1.8482919550999999	0.4602259646	1.8152800311000001	0.1220912969	11.077862935299999	0.8262487156999999	14.741434921500002	1.4085659772	1e-05	0.199998	0.799992
XAFXOT	1.9003654615	0.2581118782	2.3089918625	0.1035129559	10.3516975674	0.8907297945	14.561054891400001	1.2523546286	1e-05	0.24999749999999998	0.7499925000000001
XAFXOT	16.3793404064	4.7251077704	1.2760765109	0.12304842630000001	9.5438588118	0.5797717097999999	27.1992757291	5.4279279065	0.0001	0.16665	0.8332499999999999
XAFXOT	18.1873071462	4.2501322157	1.5116172349	0.0544780845	8.7804956634	1.1426946065	28.4794200445	5.4473049066999994	0.0001	0.19998	0.79992
XAFXOT	16.2783686075	1.8279743097	1.9619156779	0.1053106867	8.259120250399999	1.0564425126	26.4994045358	2.9897275089999997	0.0001	0.249975	0.749925
XAFXOT	61.7134554888	5.5869786649	0.43297927210000003	0.1044524542	3.0781163394999997	0.7444876336	65.2245511004	6.4359187527	0.001	0.1665	0.8325
XAFXOT	62.8828867327	2.86642897	0.5098763909	0.034363221400000005	2.9064809282	0.264226699	66.2992440518	3.1650188904000003	0.001	0.1998	0.7992
XAFXOT	64.457475258	4.2758408561	0.6165624835	0.0898284695	2.6074835509	0.4351969485	67.68152129239999	4.8008662741000006	0.001	0.24975	0.74925
XAFXOT	72.75557901260001	2.6275713629	0.25540004	0.0498364304	1.8259258359000001	0.4643294651	74.8369048885	3.1417372583999996	0.002	0.16633333333333333	0.8316666666666667
