MOF	CO2_mass	CO2_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	CO2_comp	O2_comp	N2_comp
GUPBEZ	0.0006971378	0.0013042254	1.6380036028	0.0650004213	4.770483811	0.29523570050000003	6.409184551599999	0.3615403472	1e-06	0.1666665	0.8333325
GUPBEZ	0.0010457067	0.0020324885	1.8316791816	0.1537054755	4.5371250277	0.1966469978	6.369849916000001	0.3523849618	1e-06	0.19999979999999998	0.7999991999999999
GUPBEZ	0.0006971378	0.0013042254	2.3696105667	0.2223474704	4.2641518432	0.098569146	6.6344595477	0.3222208418	1e-06	0.24999975	0.74999925
GUPBEZ	0.0060999559	0.0042690798	1.6813524561000002	0.11936690650000001	4.8265209891000005	0.3248271961	6.5139734011	0.4484631824	1e-05	0.166665	0.8333250000000001
GUPBEZ	0.0047056802	0.0037542020000000003	1.9936670021	0.1788320082	4.715445315299999	0.11210840949999999	6.7138179976	0.2946946197	1e-05	0.199998	0.799992
GUPBEZ	0.0062742403	0.0033795009000000004	2.3792436453	0.08536811470000001	4.2685904315	0.17474260719999998	6.6541083171	0.2634902228	1e-05	0.24999749999999998	0.7499925000000001
GUPBEZ	0.054202465	0.0079026037	1.6244412422	0.1527765911	4.8016648943	0.2591006712	6.4803086015	0.419779866	0.0001	0.16665	0.8332499999999999
GUPBEZ	0.0623938343	0.0252946731	1.9537404266	0.23084199390000001	4.6091411239	0.1582274266	6.6252753848	0.4143640936	0.0001	0.19998	0.79992
GUPBEZ	0.056468162800000006	0.005332079	2.3571889655000002	0.2523340266	4.292447844	0.2958333297	6.7061049723	0.5534994353	0.0001	0.249975	0.749925
GUPBEZ	0.6051156216	0.061288683600000005	1.6054285872	0.1222852559	4.7840215055	0.6396372370000001	6.994565714299999	0.8232111765000001	0.001	0.1665	0.8325
GUPBEZ	0.5997128036	0.1367279031	1.8923929265000001	0.0861720607	4.6425415014	0.35297565259999997	7.1346472315	0.5758756164	0.001	0.1998	0.7992
GUPBEZ	0.6343954098	0.09876870800000001	2.3512316669	0.17746412120000002	4.0961512735	0.19752391489999999	7.0817783502	0.47375674409999996	0.001	0.24975	0.74925
GUPBEZ	1.1741543614	0.2506343753	1.5329269962	0.0944389618	4.6003749119	0.1932654854	7.3074562695	0.5383388225	0.002	0.16633333333333333	0.8316666666666667
GUPBEZ	1.1035691579	0.1637331712	1.8050614646	0.20159455980000002	4.3440464338	0.2271766049	7.2526770563	0.5925043359000001	0.002	0.1996	0.7984
GUPBEZ	1.1488831157	0.2866491324	2.263900205	0.10928379710000001	3.8887582321	0.2001010943	7.3015415528	0.5960340238	0.002	0.2495	0.7484999999999999
GUPBEZ	1.7770042850999999	0.26184787649999997	1.5595447132	0.14189188	4.4037454473	0.3421172813	7.740294445599999	0.7458570378	0.003	0.16616666666666666	0.8308333333333333
GUPBEZ	1.5812828441999998	0.2642478787	1.7624731174000001	0.0778915781	4.2469523133	0.2892895724	7.5907082749	0.6314290292	0.003	0.1994	0.7976
GUPBEZ	1.5471230913	0.14948527009999998	2.3000242495	0.0902531442	4.0293505186	0.3086308196	7.876497859400001	0.5483692339	0.003	0.24925	0.74775
GUPBEZ	2.1860498969	0.4094187756	1.4676502141	0.1373256049	4.4279357539	0.37619975710000003	8.0816358649	0.9229441376	0.004	0.166	0.8300000000000001
GUPBEZ	1.9950341361000001	0.3476135642	1.7869360669	0.1032709051	4.2483948545	0.2679556717	8.0303650575	0.7188401409999999	0.004	0.1992	0.7968
GUPBEZ	2.1825642078	0.3380518226	2.2388035004	0.19265923559999998	3.9786396464999996	0.3099941701	8.4000073547	0.8407052282999999	0.004	0.249	0.747
GUPBEZ	2.4854705875	0.33196389449999997	1.4668897078999998	0.09774337529999999	4.3087596562	0.2419020479	8.2611199516	0.6716093177	0.005	0.16583333333333333	0.8291666666666666
GUPBEZ	2.552570102	0.2865172803	1.7742609635	0.13248630150000001	4.166280969700001	0.2949419425	8.4931120352	0.7139455243	0.005	0.19899999999999998	0.7959999999999999
GUPBEZ	2.4100054193	0.4774892765	2.2355079735	0.2819184617	3.8135241593	0.4379391193	8.4590375521	1.1973468575	0.005	0.24875	0.74625
GUPBEZ	3.0152953253	0.4442584214	1.3936276106999999	0.1344134797	4.1718292052	0.2710433353	8.5807521412	0.8497152364	0.006	0.16566666666666666	0.8283333333333333
GUPBEZ	3.0069296716000005	0.5146730564	1.6221597236	0.107200506	3.7824540408	0.21076472219999998	8.411543436	0.8326382845999999	0.006	0.1988	0.7952
GUPBEZ	2.9269331076	0.4114610488	2.1287836035	0.196946798	3.8921981381	0.161526506	8.9479148492	0.7699343528	0.006	0.2485	0.7455
GUPBEZ	3.3150645849	0.2726722463	1.4436942687999998	0.1080852668	4.2311953246	0.1894130857	8.9899541783	0.5701705988	0.006999999999999999	0.1655	0.8275
GUPBEZ	3.2753277296	0.4303048914	1.6939008084	0.1481337325	3.9895141880000002	0.36366411159999995	8.958742726	0.9421027355	0.006999999999999999	0.1986	0.7944
GUPBEZ	3.2336737452	0.1368744482	2.0864487584	0.1531400088	3.7250852861	0.10356521240000001	9.045207789700001	0.3935796694	0.006999999999999999	0.24825	0.74475
GUPBEZ	3.8485492962	0.24777488120000002	1.3676436488	0.0983084805	4.0211391301	0.3809782889	9.2373320751	0.7270616506	0.008	0.16533333333333333	0.8266666666666667
GUPBEZ	3.8007953561	0.568213934	1.7202650234	0.1404218403	3.9729804464	0.273683517	9.4940408259	0.9823192913	0.008	0.1984	0.7936
GUPBEZ	3.8201409304	0.5434315576	2.1169957575	0.15997687730000001	3.6962344617	0.1553553484	9.6333711496	0.8587637833	0.008	0.248	0.7440000000000001
GUPBEZ	3.9778683605	0.6201416050999999	1.3938811127000001	0.0528027219	4.0507667075	0.21469534969999998	9.4225161807	0.8876396767	0.009000000000000001	0.16516666666666666	0.8258333333333333
GUPBEZ	4.1314129638	0.162108902	1.5799516294999998	0.1036479401	3.8110829357	0.3352184909	9.522447528999999	0.600975333	0.009000000000000001	0.1982	0.7928
GUPBEZ	3.9255830246	0.3568610264	2.054253996	0.11345909720000001	3.6833625555	0.44774192770000004	9.6631995761	0.9180620513	0.009000000000000001	0.24775	0.74325
GUPBEZ	4.6784918625	0.4616115808	1.3596583337	0.0511835676	3.9759764935	0.38425680079999996	10.0141266897	0.8970519492	0.01	0.165	0.8250000000000001
GUPBEZ	4.2598606059	0.48167455670000003	1.5799516294999998	0.13417182119999999	3.773576864	0.2824984539	9.6133890994	0.8983448318	0.01	0.198	0.792
GUPBEZ	4.2230865862	0.40925522659999997	1.9874562015000001	0.111440039	3.5858245761000003	0.2748638627	9.7963673638	0.7955591283	0.01	0.2475	0.7424999999999999
GUPBEZ	4.9514213163	0.45562636310000004	1.2639613036	0.0771729576	3.7497194516000003	0.3199977495	9.9651020715	0.8527970702	0.012	0.16466666666666666	0.8233333333333333
GUPBEZ	5.0516348769	0.8309585915000001	1.5826134012000002	0.08714499949999999	3.7325199216000002	0.2684177368	10.366768199700001	1.1865213278	0.012	0.1976	0.7904
GUPBEZ	5.0476263345	0.5409510925	2.0027930765	0.1699889669	3.4504476310000003	0.37698094060000004	10.500867042000001	1.087921	0.012	0.247	0.741
GUPBEZ	5.813432222	0.8334758524	1.2600320216	0.050544269100000004	3.7134339917	0.1814712389	10.786898235299999	1.0654913604	0.013999999999999999	0.16433333333333333	0.8216666666666667
GUPBEZ	5.4829888986	0.794674423	1.5732338248	0.18150570929999998	3.6833625555	0.2297322181	10.739585278900002	1.2059123504	0.013999999999999999	0.1972	0.7888
GUPBEZ	5.4240807535	0.49755522280000003	1.8939139389	0.1072035033	3.3802069700999997	0.228048649	10.6982016625	0.8328073751	0.013999999999999999	0.2465	0.7395
GUPBEZ	6.2132407576999995	0.5906870122	1.2193449399	0.11526959460000001	3.6634998725	0.1765936323	11.0960855701	0.8825502391	0.016	0.16399999999999998	0.8200000000000001
GUPBEZ	6.1628725507	0.3687216527	1.4472432977	0.0543382138	3.447784478	0.23597620530000002	11.0579003264	0.6590360718	0.016	0.1968	0.7872
GUPBEZ	5.7381413382	0.8866632445999999	1.8353549616	0.082351113	3.3041961443	0.2519134503	10.877692444100001	1.2209278079	0.016	0.24600000000000002	0.738
GUPBEZ	6.3707939034	0.5598437682999999	1.2236544751	0.1239555118	3.7023375208	0.21465978870000002	11.296785899300001	0.8984590687999999	0.018000000000000002	0.16366666666666665	0.8183333333333332
GUPBEZ	6.331928470299999	0.2966941872	1.448384057	0.054279048899999995	3.3717736522000004	0.2311982669	11.152086179500001	0.582171503	0.018000000000000002	0.1964	0.7856
GUPBEZ	6.227706367300001	0.3855471498	1.8253416299	0.1372507104	3.3024207089999997	0.2543880418	11.355468706199998	0.777185902	0.018000000000000002	0.2455	0.7364999999999999
GUPBEZ	7.1357283686	0.5047857878	1.2289780184999999	0.0446509188	3.5100356798	0.15173643960000002	11.874742066900001	0.7011731462	0.02	0.16333333333333333	0.8166666666666667
GUPBEZ	7.0705459831	0.5485664004999999	1.4221465931000001	0.0870365299	3.4007354413	0.20563482190000001	11.8934280175	0.8412377523000001	0.02	0.196	0.784
GUPBEZ	7.0215720518	0.6723699951000001	1.8167225597	0.13894966039999998	3.0981346793999998	0.0336206588	11.9364292909	0.8449403143	0.02	0.245	0.735
GUPBEZ	9.3493152091	0.6043479216	1.0486112981	0.0860511635	3.0721689375	0.0653746962	13.4700954447	0.7557737813	0.03	0.16166666666666665	0.8083333333333332
GUPBEZ	9.259384431299999	0.47563194810000003	1.3007191033	0.1172364153	2.9608713342	0.1535850991	13.520974868800002	0.7464534625	0.03	0.19399999999999998	0.7759999999999999
GUPBEZ	8.713699808200001	0.8354663711	1.6014993052000002	0.1253925877	2.8458009308	0.32905435260000004	13.161000044200001	1.2899133114	0.03	0.2425	0.7275
GUPBEZ	10.5138839256	0.47417595240000004	0.9676173879000001	0.1638325627	2.8124005534	0.2795191993	14.2939018669	0.9175277144	0.04	0.16	0.8
GUPBEZ	10.5130125033	1.3217117040000002	1.1891781940000001	0.1762424691	2.7996396118	0.2383526085	14.5018303091	1.7363067816	0.04	0.192	0.768
GUPBEZ	10.5738377775	0.9042693053	1.4794380602000001	0.1333011155	2.5260006391	0.0590031821	14.5792764768	1.0965736029000002	0.04	0.24	0.72
GUPBEZ	11.6662527304	0.461831571	0.9295920779000001	0.0972087051	2.6379640306	0.0737881108	15.233808838900002	0.6328283869	0.05	0.15833333333333333	0.7916666666666666
GUPBEZ	11.6286072885	1.077219257	1.1109728065	0.138183044	2.601567606	0.2645143584	15.341147700999999	1.4799166594	0.05	0.19	0.76
GUPBEZ	11.970553385699999	1.1476264805	1.3362093926	0.1958598374	2.3430198337	0.24432503879999998	15.649782612000001	1.5878113566999998	0.05	0.2375	0.7124999999999999
