MOF	CO2_mass	CO2_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	CO2_comp	O2_comp	N2_comp
LOFVUY	0.0066130865	0.0046281965	2.8794973727999995	0.3246970871	11.867506598599999	0.7552733764	14.7536170579	1.08459866	1e-06	0.1666665	0.8333325
LOFVUY	0.0066130865	0.017522068999999998	3.3810562089	0.2620743713	10.811881962000001	0.8298720135	14.1995512574	1.1094684538	1e-06	0.19999979999999998	0.7999991999999999
LOFVUY	0.0066130865	0.009634359200000001	4.2467605013	0.376958739	10.4509846503	0.4917423607	14.7043582381	0.8783354589	1e-06	0.24999975	0.74999925
LOFVUY	0.031175979399999998	0.031953554700000004	2.9351497916000002	0.2575025544	11.7442000171	0.5640475925999999	14.7105257881	0.8535037017	1e-05	0.166665	0.8333250000000001
LOFVUY	0.0689650453	0.0574965326	3.3480769977	0.2386645329	10.940602003199999	1.0118105828	14.357644046199999	1.3079716483	1e-05	0.199998	0.799992
LOFVUY	0.0302312527	0.016471872	4.3381403989	0.43276270920000004	10.7306800669	0.9505760851	15.099051718499998	1.3998106663	1e-05	0.24999749999999998	0.7499925000000001
LOFVUY	0.4043430054	0.3329193116	2.8719396369	0.3448227159	11.6888624293	0.629517291	14.9651450716	1.3072593184999999	0.0001	0.16665	0.8332499999999999
LOFVUY	0.28247326780000004	0.12467528619999999	3.4477016981	0.15525887730000001	10.8702270274	0.5080212783	14.600401993299998	0.7879554418000001	0.0001	0.19998	0.79992
LOFVUY	0.373167026	0.2205891206	4.3724937438	0.3291444875	10.1394099713	0.7185754585999999	14.8850707411	1.2683090667	0.0001	0.249975	0.749925
LOFVUY	4.8757342306	1.9611888104	2.9440816613	0.2161805528	11.6239009132	1.0328503034	19.4437168051	3.2102196666000005	0.001	0.1665	0.8325
LOFVUY	4.8029902787	3.8643195631	3.4607559691	0.1027940256	10.8070699978	0.5267067907999999	19.0708162456	4.4938203795	0.001	0.1998	0.7992
LOFVUY	4.4147076264	2.0532333487	4.379364412799999	0.260882839	10.440759226499999	0.7426421376000001	19.2348312657	3.0567583252999997	0.001	0.24975	0.74925
LOFVUY	6.7519613537	2.2922315993	2.8417086932999998	0.1697152595	11.406761030699998	0.5009183038	21.0004310777	2.9628651626	0.002	0.16633333333333333	0.8316666666666667
LOFVUY	8.482700572899999	2.0791061913999997	3.41403542	0.18117733960000001	11.367663822	0.5787549755	23.2643998149	2.8390385064999997	0.002	0.1996	0.7984
LOFVUY	6.8218711255999995	1.1805590875	4.384860948	0.4039719662	10.3535423762	0.8674524726999999	21.5602744498	2.4519835264	0.002	0.2495	0.7484999999999999
LOFVUY	10.0377206356	1.8807417281	2.9385851261	0.3264428297	11.4272118784	0.7675478787000001	24.403517640100002	2.9747324364999996	0.003	0.16616666666666666	0.8308333333333333
LOFVUY	12.1397374276	3.2143204878	3.4655654374	0.2257263118	10.9580453732	0.6709584786	26.563348238200003	4.1110052781999995	0.003	0.1994	0.7976
LOFVUY	9.0854361744	3.5701398775	4.4418875006	0.3104143613	10.1045232311	1.0334414233	23.6318469061	4.9139956621	0.003	0.24925	0.74775
LOFVUY	15.8921916737	4.4588079364999995	2.7860562745	0.2638193748	11.4115729949	1.0608143873	30.089820943099998	5.7834416986	0.004	0.166	0.8300000000000001
LOFVUY	12.5828142255	2.5172056722	3.3927363462	0.23159760440000002	10.6603050911	0.7440049777	26.6358556628	3.4928082543	0.004	0.1992	0.7968
LOFVUY	15.787327015699999	4.6763163669	4.2069106212000005	0.2896327232	10.138808475700001	0.45126437189999996	30.133046112600002	5.417213462	0.004	0.249	0.747
LOFVUY	16.5903446666	4.4727889348000005	2.8774361721	0.2132609613	11.2888679089	0.4063653159	30.756648747600003	5.092415212	0.005	0.16583333333333333	0.8291666666666666
LOFVUY	21.0409519056	5.629653285	3.4174707545	0.1946910473	11.0278188535	0.45034946049999997	35.4862415136	6.2746937928	0.005	0.19899999999999998	0.7959999999999999
LOFVUY	16.4760327422	3.4767378246	4.2089718219	0.4344827672	9.9938480556	0.5608441761999999	30.6788526197	4.472064768	0.005	0.24875	0.74625
LOFVUY	19.5445048951	5.4278919124	2.7324650563999997	0.1573728194	11.1613508588	0.2042039639	33.4383208103	5.7894686957	0.006	0.16566666666666666	0.8283333333333333
LOFVUY	17.924298693599997	4.3165824923	3.5404557294	0.1643569721	10.781807185999998	0.5635470553999999	32.246561609000004	5.0444865198	0.006	0.1988	0.7952
LOFVUY	18.3692649449	6.3699420066	4.2426381	0.3478486106	10.0022689928	0.8060614503	32.6141720377	7.5238520675	0.006	0.2485	0.7455
LOFVUY	19.5378918085	3.4623910726	2.8396474925999997	0.2332225286	11.1384940291	1.0542114615	33.5160333302	4.749825062699999	0.006999999999999999	0.1655	0.8275
LOFVUY	21.7712256045	7.0840212897	3.4243414235	0.1771193968	10.726469598200001	0.9879376682	35.9220366262	8.2490783547	0.006999999999999999	0.1986	0.7944
LOFVUY	22.384353199099998	5.8449235261000005	4.256379437900001	0.3248889387	9.8879848441	0.4667295171	36.5287174811	6.636541981900001	0.006999999999999999	0.24825	0.74475
LOFVUY	21.6455769603	3.5904017766000003	2.8774361721	0.2486612716	10.949624435999999	0.36407923090000005	35.4726375684	4.203142279100001	0.008	0.16533333333333333	0.8266666666666667
LOFVUY	22.8416008968	7.1508246549	3.339832195	0.2721131901	10.4197068833	0.6663375943	36.601139975100004	8.0892754393	0.008	0.1984	0.7936
LOFVUY	25.670112481100002	5.5629965355	4.3786773459	0.3343016471	10.1562518458	0.2166386131	40.2050416728	6.113936795700001	0.008	0.248	0.7440000000000001
LOFVUY	25.4197599193	4.6420856720999994	2.9413333937	0.21580463960000001	10.8840614243	0.7564221692	39.2451547373	5.614312480900001	0.009000000000000001	0.16516666666666666	0.8258333333333333
LOFVUY	25.646494314899996	5.085829893500001	3.5006058493	0.2013000488	10.4906833546	0.5942994896	39.6377835188	5.881429431900001	0.009000000000000001	0.1982	0.7928
LOFVUY	25.9412490291	3.577431215	4.337453332	0.1306222417	9.796557525199999	0.445538901	40.0752598863	4.1535923577	0.009000000000000001	0.24775	0.74325
LOFVUY	26.6913619876	7.835758049500001	2.8595724327	0.10807717380000001	11.0572921339	0.6113822495	40.6082265542	8.555217472799999	0.01	0.165	0.8250000000000001
LOFVUY	28.121678132800003	4.3256787393	3.4387698284	0.2696595347	10.3944440715	0.5331218716	41.9548920327	5.1284601456	0.01	0.198	0.792
LOFVUY	27.5387817909	10.6427673077	4.1677478080000006	0.2989301667	10.1424174489	0.3286742363	41.8489470478	11.2703717107	0.01	0.2475	0.7424999999999999
LOFVUY	30.1981873052	9.8815101692	2.8451440277999995	0.1359212136	10.962255841900001	0.4719651372	44.0055871749	10.48939652	0.012	0.16466666666666666	0.8233333333333333
LOFVUY	30.7735258339	2.9770697654	3.3899880786	0.2392098177	10.6067719899	0.7942602002	44.7702859024	4.0105397833	0.012	0.1976	0.7904
LOFVUY	33.1240057343	3.3274318648000003	4.2130942233	0.167204474	9.966179261699999	0.4931441636	47.3032792193	3.9877805024	0.012	0.247	0.741
LOFVUY	34.6053371184	6.444282325900001	2.7798726725	0.18432866579999999	10.8233103769	0.4220150176	48.208520167799996	7.050626009299999	0.013999999999999999	0.16433333333333333	0.8216666666666667
LOFVUY	32.9029396986	8.584351311699999	3.4257155573	0.3107912771	10.4275263251	0.2779768446	46.75618158100001	9.1731194334	0.013999999999999999	0.1972	0.7888
LOFVUY	33.9062393989	5.4880861515	4.3388274658	0.2763000046	9.7977605162	0.4619610899	48.0428273809	6.2263472460000004	0.013999999999999999	0.2465	0.7395
LOFVUY	37.5443817206	7.8023266611	2.7249073206	0.2562824002	10.4197068833	0.5734571344	50.6889959245	8.6320661957	0.016	0.16399999999999998	0.8200000000000001
LOFVUY	39.3998248573	10.1479632483	3.4470146312	0.1324881632	10.398053044600001	0.6483954304999999	53.24489253310001	10.928846842	0.016	0.1968	0.7872
LOFVUY	39.5613731142	2.8140576329	4.2398898324	0.1688228371	9.5373129563	0.5207909243	53.3385759029	3.5036713943	0.016	0.24600000000000002	0.738
LOFVUY	38.045086844000004	7.2073230035	2.7812468063	0.1927023624	10.5917346019	0.7474186326000001	51.4180682522	8.1474439985	0.018000000000000002	0.16366666666666665	0.8183333333333332
LOFVUY	41.5018416493	5.906819036	3.4202190221	0.3624588849	10.182116153099999	0.7331596292	55.1041768245	7.0024375501	0.018000000000000002	0.1964	0.7856
LOFVUY	38.7356820238	2.1164457887	4.1512582024	0.2482052351	9.543929407	0.3736947942	52.4308696332	2.738345818	0.018000000000000002	0.2455	0.7364999999999999
LOFVUY	47.338362881	5.7142472105	2.7482675950999997	0.17140907760000001	10.3992560357	1.0660727127	60.485886511800004	6.9517290008	0.02	0.16333333333333333	0.8166666666666667
LOFVUY	47.0719499662	8.8759718708	3.2140989525	0.1550763415	9.8939997993	0.722620205	60.180048718	9.7536684173	0.02	0.196	0.784
LOFVUY	40.5637280878	4.3945718604	4.1114083223	0.3048409834	9.388743563	0.4028026472	54.06387997310001	5.102215491	0.02	0.245	0.735
LOFVUY	59.464874135500004	7.3001868822	2.7042953136000003	0.09613045630000001	9.9902390824	0.37007179869999995	72.15940853149999	7.7663891372	0.03	0.16166666666666665	0.8083333333333332
LOFVUY	61.379835051099995	7.0427895898	3.291737512	0.2840637358	9.368292715299999	0.3040736844	74.0398652784	7.63092701	0.03	0.19399999999999998	0.7759999999999999
LOFVUY	57.7738134355	8.8256733585	4.0598783049	0.27432474219999997	8.9959669888	0.48079625460000003	70.8296587292	9.5807943553	0.03	0.2425	0.7275
LOFVUY	69.6556404881	6.688828525599999	2.6520782293000003	0.1663212858	9.585432597899999	0.6496975829	81.8931513153	7.5048473943	0.04	0.16	0.8
LOFVUY	66.6542439272	6.5687989920000005	3.1220319880000003	0.08835156720000001	9.142130400000001	0.5897650532000001	78.9184063152	7.2469156124000005	0.04	0.192	0.768
LOFVUY	63.52341981560001	10.711988804299999	4.0674360408	0.2069429075	8.6368741637	0.539557239	76.2277300201	11.4584889508	0.04	0.24	0.72
LOFVUY	77.2370718388	8.7762459517	2.5634465993	0.1906731341	9.378518139199999	1.0736760731000001	89.1790365773	10.0405951589	0.05	0.15833333333333333	0.7916666666666666
LOFVUY	72.3471667084	3.4441318307	2.9969858125	0.1580313611	8.8137138464	0.735465472	84.1578663673	4.3376286638	0.05	0.19	0.76
LOFVUY	72.60602181	6.505844542799999	3.7905480806	0.1647012717	8.1514672795	0.574667195	84.5480371701	7.2452130095000005	0.05	0.2375	0.7124999999999999
