,MOF,H2S_comp,CO2_comp,O2_comp,N2_comp,H2S_mass,H2S_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-801_EQeq,0.0,0.04,0.192,0.768,0.0,0.0,72.6042075888,1.1286068309000001,0.4287234533,0.0206540139,1.3514939691999999,0.0295690914,74.3844250113,1.1788299362
1,MOF-801_EQeq,1e-05,0.04,0.191998,0.767992,0.41548607200000004,0.0925388865,71.4729056422,1.6738279611000002,0.4238959046,0.019360910800000002,1.3589983558,0.0218397,73.6712859746,1.8075674584
2,MOF-801_EQeq,5e-05,0.04,0.19199,0.7679600000000001,1.5047279969,0.2933451936,71.4179298226,1.4558186718000001,0.4219463177,0.0160894481,1.3465632892,0.0057378039,74.6911674264,1.7709911174000001
3,MOF-801_EQeq,0.0001,0.04,0.19197999999999998,0.7679199999999999,3.1031924994,0.6394327797,71.27546926229999,2.39011943,0.41572620689999995,0.0154238162,1.3229122802,0.0177729473,76.1173002488,3.0627489731999997
4,MOF-801_EQeq,0.0005,0.04,0.1919,0.7676000000000001,12.703175184000001,2.1012414512,64.0176398559,2.519747499,0.40180058590000006,0.005902140300000001,1.2222938983,0.0404330848,78.3449095241,4.6673241753
5,MOF-801_EQeq,0.001,0.04,0.1918,0.7672,19.939277449200002,3.0472887651,59.0474768487,3.1679949548,0.3736708314,0.0055942656,1.1473042157,0.0533578663,80.507729345,6.274235851799999
6,MOF-801_EQeq,0.005,0.04,0.191,0.764,46.3484502212,3.7324198157,36.9371553573,5.780784766,0.3046616427,0.0199133435,0.8737598423999999,0.0337186447,84.4640270636,9.5668365699
7,MOF-801_EQeq,0.01,0.04,0.19,0.76,59.177134762799994,2.7471486452,32.087241317600004,4.8878616062,0.2611518133,0.0141153672,0.710234653,0.0250021717,92.2357625467,7.6741277903
8,MOF-801_EQeq,0.02,0.04,0.188,0.752,75.43794651729999,2.4464230179,22.5879132862,1.2741592776000001,0.21442361829999998,0.0061438179,0.5562457238,0.0255660198,98.79652914559999,3.7522921332
9,MOF-801_EQeq,0.03,0.04,0.18600000000000005,0.7440000000000001,0.0,0.0,,,,,,,,
10,MOF-801_EQeq,0.04,0.04,0.184,0.736,0.0,0.0,,,,,,,,
11,MOF-801_EQeq,0.05,0.04,0.182,0.728,0.0,0.0,,,,,,,,
