,MOF,H2S_comp,CO2_comp,O2_comp,N2_comp,H2S_mass,H2S_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,IRMOF-1_v2_EQeq,0.0,0.04,0.192,0.768,0.0,0.0,3.0382098389,0.1433845302,1.8212774081999998,0.10691081949999999,5.7390460233,0.047139021100000005,10.598533270399999,0.29743437079999996
1,IRMOF-1_v2_EQeq,1e-05,0.04,0.191998,0.767992,0.0005532753,0.0013552422,3.0074955981000002,0.1805374813,1.7999789559000001,0.0416552433,5.7692886289,0.2315546953,10.5773164582,0.4551026621
2,IRMOF-1_v2_EQeq,5e-05,0.04,0.19199,0.7679600000000001,0.004979477899999999,0.0044948298999999995,3.0203527220999997,0.1598242872,1.808290547,0.11995923650000001,5.804533770700001,0.0884723477,10.6381565177,0.37275070130000004
3,IRMOF-1_v2_EQeq,0.0001,0.04,0.19197999999999998,0.7679199999999999,0.0091290428,0.0037524958,2.9749956457,0.0418329401,1.8259526782,0.0497178026,5.7351804271,0.21647816399999997,10.5452577938,0.3117814025
4,IRMOF-1_v2_EQeq,0.0005,0.04,0.1919,0.7676000000000001,0.0453685761,0.012543619099999999,3.1085668787,0.2477486875,1.7856934086000003,0.0938079376,5.737226919199999,0.21331564960000002,10.6768557826,0.5674158938
5,IRMOF-1_v2_EQeq,0.001,0.04,0.1918,0.7672,0.0968231807,0.0252938209,3.0128527331,0.19290182879999998,1.8391992766,0.17800927190000002,5.7033461055,0.18988519199999998,10.6522212959,0.5860901136
6,IRMOF-1_v2_EQeq,0.005,0.04,0.191,0.764,0.4702840207,0.0175833647,3.0510669629000002,0.0931477601,1.8197189848,0.061165772300000004,5.7670147487,0.19551455410000002,11.1080847171,0.36741145119999996
7,IRMOF-1_v2_EQeq,0.01,0.04,0.19,0.76,0.9549531998,0.06652201049999999,3.0235670031999997,0.1552382332,1.7859531458000002,0.0609669162,5.6951601371,0.1262804189,11.4596334859,0.40900757880000005
8,IRMOF-1_v2_EQeq,0.02,0.04,0.188,0.752,1.9367402525,0.0899374515,3.0239241455,0.0881671517,1.8049139631,0.0653671438,5.6353570901,0.1045549759,12.400935451199999,0.3480267229
9,IRMOF-1_v2_EQeq,0.03,0.04,0.18600000000000005,0.7440000000000001,2.8576670201,0.11514242949999999,3.0321384192000003,0.1930948087,1.7760831313999998,0.1638001038,5.5912438158,0.1119007802,13.2571323865,0.5839381222
10,IRMOF-1_v2_EQeq,0.04,0.04,0.184,0.736,3.8701608530000002,0.0820266813,3.0160670141000003,0.1681529882,1.7540054674,0.0600571774,5.4941491349,0.10569605300000001,14.1343824694,0.41593289990000004
11,IRMOF-1_v2_EQeq,0.05,0.04,0.182,0.728,4.8312000813,0.2018689277,3.1132097291000003,0.13381356449999998,1.704655395,0.1005099155,5.4352556399,0.1803036385,15.084320845299999,0.6164960462
