,MOF,H2S_comp,CO2_comp,O2_comp,N2_comp,H2S_mass,H2S_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,ZIF-8_v2_EQeq,0.0,0.04,0.192,0.768,0.0,0.0,7.749037079600001,0.3180853945,2.5632365843000002,0.0334758609,7.9307514869,0.0962702758,18.243025150799998,0.44783153119999997
1,ZIF-8_v2_EQeq,1e-05,0.04,0.191998,0.767992,0.0117764032,0.0020575023000000002,7.7017150232,0.3144053829,2.5522528537,0.0740592733,7.8657490053,0.1551671832,18.1314932854,0.5456893417
2,ZIF-8_v2_EQeq,5e-05,0.04,0.19199,0.7679600000000001,0.07019048259999999,0.0130408021,7.700607485700001,0.2242887209,2.5709251956,0.0951179509,7.8448507716,0.2388033428,18.1865739355,0.5712508167
3,ZIF-8_v2_EQeq,0.0001,0.04,0.19197999999999998,0.7679199999999999,0.1384312296,0.0088921626,7.6829875711,0.2363823237,2.55715892,0.0360296127,7.875621177,0.2684192496,18.2541988977,0.5497233485999999
4,ZIF-8_v2_EQeq,0.0005,0.04,0.1919,0.7676000000000001,0.7420693801999999,0.0681647207,7.7232616617,0.1421033491,2.5764170609,0.055529369599999996,7.8446584564999995,0.10693791949999999,18.8864065593,0.3727353589
5,ZIF-8_v2_EQeq,0.001,0.04,0.1918,0.7672,1.4713484947,0.0895057692,7.7294034604999995,0.1318424503,2.5338001863999997,0.0643956013,7.931520747,0.1980812074,19.6660728886,0.4838250282
6,ZIF-8_v2_EQeq,0.005,0.04,0.191,0.764,7.435199835,0.2727777114,7.8782162251,0.25939953649999997,2.5163726672999998,0.0416108017,7.690165379,0.0671061597,25.5199541064,0.6408942093
7,ZIF-8_v2_EQeq,0.01,0.04,0.19,0.76,14.6796375362,0.6915897834999999,8.1140210253,0.12351841,2.4609414405,0.047084445700000005,7.4609899632,0.1380778494,32.7155899652,1.0002704886
8,ZIF-8_v2_EQeq,0.02,0.04,0.188,0.752,30.333986907800004,1.3659449177,8.294146895399999,0.2544207095,2.4055102137,0.0711968694,7.1255925435,0.08678596960000001,48.1592365604,1.7783484662
9,ZIF-8_v2_EQeq,0.03,0.04,0.18600000000000005,0.7440000000000001,46.914928639399996,0.8078963661,8.658224674,0.2187930512,2.2999931756,0.050315663899999995,6.833850636599999,0.11126192539999999,64.7069971256,1.1882670066
10,ZIF-8_v2_EQeq,0.04,0.04,0.184,0.736,63.4246660259,1.4016815798,9.0032729449,0.18577338329999998,2.2272076545,0.030626559100000002,6.4801191836,0.0333553104,81.1352658089,1.6514368326
11,ZIF-8_v2_EQeq,0.05,0.04,0.182,0.728,80.4100609163,2.4956125486,9.1627583435,0.17050429960000002,2.1120981584,0.0248421241,6.0871554637,0.08517952029999999,97.7720728819,2.7761384926
