,MOF,H2S_comp,CO2_comp,O2_comp,N2_comp,H2S_mass,H2S_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-177_EQeq,0.0,0.04,0.192,0.768,0.0,0.0,3.4736671935000003,0.2830939763,2.5003304218999998,0.1131070536,7.9188817134,0.212350755,13.892879328800001,0.6085517849000001
1,MOF-177_EQeq,1e-05,0.04,0.191998,0.767992,0.0012983106,0.0025158774,3.5246695449,0.1261232444,2.4717711386000003,0.0984442907,7.9225405926,0.25397017510000003,13.920279586700001,0.4810535876
2,MOF-177_EQeq,5e-05,0.04,0.19199,0.7679600000000001,0.0057496612,0.0021629676000000002,3.4343977774,0.185318257,2.4726418485,0.0958407547,7.9152228342,0.17407576719999998,13.8280121213,0.4573977465
3,MOF-177_EQeq,0.0001,0.04,0.19197999999999998,0.7679199999999999,0.011870268400000002,0.0042940091,3.4612159152,0.284936678,2.505380539,0.1221161183,7.9388530956,0.17886196329999998,13.9173198182,0.5902087686999999
4,MOF-177_EQeq,0.0005,0.04,0.1919,0.7676000000000001,0.059165869,0.011336630700000001,3.4506802182,0.3067263765,2.5067736748,0.0916192008,7.8864091607,0.23053842510000003,13.903028922699999,0.6402206331
5,MOF-177_EQeq,0.001,0.04,0.1918,0.7672,0.11462227900000001,0.0117654773,3.5026403602999996,0.22895804379999998,2.493538885,0.08152671709999999,7.8678098582,0.17812026539999998,13.9786113825,0.5003705036
6,MOF-177_EQeq,0.005,0.04,0.191,0.764,0.5959245672,0.0945191666,3.5040770462,0.1039919834,2.4641088919,0.1236138168,7.7929552884,0.1498348376,14.357065793699999,0.47195980439999996
7,MOF-177_EQeq,0.01,0.04,0.19,0.76,1.2077998076,0.0771139311,3.4011145526999997,0.26677693210000003,2.4264942261,0.1407274013,7.7746608925,0.10571336460000001,14.810069478900001,0.5903316290999999
8,MOF-177_EQeq,0.02,0.04,0.188,0.752,2.3618124615,0.1292116932,3.4456518174,0.1884439387,2.4146525721,0.036151135,7.683493819600001,0.1529476658,15.9056106706,0.5067544327
9,MOF-177_EQeq,0.03,0.04,0.18600000000000005,0.7440000000000001,3.5940946976,0.1661348979,3.4880340531,0.2690206973,2.396890091,0.0952695058,7.6441608685,0.21161352649999998,17.1231797102,0.7420386275
10,MOF-177_EQeq,0.04,0.04,0.184,0.736,4.7757428202,0.2495735395,3.4995275407,0.1810705669,2.3759930545,0.044457732400000005,7.4749377065,0.1343230366,18.1262011219,0.6094248754
11,MOF-177_EQeq,0.05,0.04,0.182,0.728,6.092971664299999,0.14512188199999998,3.4839634429000004,0.175879155,2.3747740607,0.09279398039999999,7.445514219800001,0.10518438,19.3972233877,0.5189793974
