,MOF,acetone_comp,CO2_comp,O2_comp,N2_comp,acetone_mass,acetone_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-177_EQeq,0.0,0.01,0.198,0.792,0.0,0.0,0.8691950033,0.0755835795,2.6103881475999997,0.0903728043,8.1446650493,0.2506758773,11.6242482002,0.4166322611
1,MOF-177_EQeq,1e-05,0.01,0.197998,0.791992,5.6627018046,3.5563710057,0.8691950033,0.0715624092,2.5980240677,0.1656872776,8.133078598600001,0.1957077625,17.2629994742,3.989328455
2,MOF-177_EQeq,5e-05,0.01,0.19799,0.79196,10.6260588302,2.5398733641,0.8514758765,0.07706198,2.5940188023,0.0648163809,8.1559465934,0.2872482323,22.227500102399997,2.9689999573000003
3,MOF-177_EQeq,0.0001,0.01,0.19798,0.79192,12.179596531600001,5.3206187293000005,0.8634482594,0.039791561600000004,2.6328524618999998,0.085044064,8.1588432061,0.23799830170000003,23.834740459000002,5.6834526566
4,MOF-177_EQeq,0.0005,0.01,0.1979,0.7916000000000001,19.1720962709,1.564305377,0.8292072442,0.06486512900000001,2.6035966108,0.1174259339,8.1461895823,0.209538505,30.751089708200002,1.9561349449
5,MOF-177_EQeq,0.001,0.01,0.1978,0.7912,25.530350655,3.8890996361,0.8502786381999999,0.043004693,2.5672009388,0.09149731380000001,8.1434454229,0.2673518003,37.091275654899995,4.2909534432
6,MOF-177_EQeq,0.005,0.01,0.197,0.7879999999999999,67.9622181698,8.0515868575,0.8598565445999999,0.0303787275,2.589839395,0.10167624630000001,8.1053320981,0.269509493,79.5172462075,8.4531513243
7,MOF-177_EQeq,0.01,0.01,0.196,0.784,121.64364530510001,15.6390096476,0.9525227887000001,0.0563714919,2.5628473895,0.0763417428,7.8894582266999995,0.1341831549,133.04847371,15.9059060372
8,MOF-177_EQeq,0.02,0.01,0.194,0.7759999999999999,1052.6801170171,31.2491552458,1.5374934204,0.07136022339999999,1.2571308898,0.104138646,2.8636827697000005,0.33558486159999995,1058.338424097,31.760238976799997
9,MOF-177_EQeq,0.03,0.01,0.192,0.768,1135.5096530673,14.9182560245,1.1517432412000002,0.1053025361,0.9008364168,0.09288544039999999,1.8146516188,0.0733400201,1139.3768843441,15.1897840211
10,MOF-177_EQeq,0.04,0.01,0.19,0.76,1165.5378682674,11.7074737371,1.008553541,0.1253992673,0.7390585256000001,0.10816669820000001,1.4373297036000001,0.0358132237,1168.7228100375999,11.976852926300001
11,MOF-177_EQeq,0.05,0.01,0.188,0.752,1187.2858160037,11.3873024369,0.964255724,0.14142906619999998,0.6833330948,0.0797288813,1.253013665,0.133374943,1190.1864184875,11.7418353274
