MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
MgMOF-74_EQeq,0.1,0.0,0.0,0.0,0.0,0.9,1.5500422178,0.0973855802,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,11.9403967481,0.7994853835,13.4904389659,.8968709637
MgMOF-74_EQeq,0.1,0.0,0.0,0.0,0.01,0.89,1.5207443141,0.1335148197,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.4821909471,2.0195973200,10.8575293247,0.3116561692,20.8604645859,2.4647683089
MgMOF-74_EQeq,0.1,0.0,0.0,0.02,0.02,0.86,1.4598596080,0.1451789840,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4714051097,0.0412957580,18.3734485054,1.0781606884,10.5349133825,0.8673268876,30.8396266056,2.1319623180
MgMOF-74_EQeq,0.1,0.04,0.02,0.01,0.0,0.83,1.4461262156,0.1591704849,31.9038550898,4.7073500434,0.0025378750,0.0008860813,0.2299649074,0.0421091723,0.0000000000,0.0000000000,10.1137092145,0.3783477690,43.6961933023,5.2878635509
MgMOF-74_EQeq,0.1,0.04,0.02,0.01,0.01,0.82,1.4690152029,0.0632597944,32.1556365249,2.0218966351,0.0031435043,0.0012948898,0.2366205784,0.0234680299,9.2603467642,0.7275600209,10.2327364627,0.8222060065,53.3574990374,3.6596853766
MgMOF-74_EQeq,0.1,0.04,0.02,0.01,0.02,0.81,1.4420061979,0.0830589595,32.4004939704,1.2215902283,0.0021918011,0.0012948898,0.2324894723,0.0234320911,18.8819801579,2.4526951922,9.7802726133,0.3760825908,62.7394342129,4.1581539517
MgMOF-74_EQeq,0.1,0.04,0.02,0.01,0.03,0.8,1.4145394132,0.0224265358,34.1403036867,4.0584726759,0.0023071591,0.0015584002,0.2377681079,0.0341154164,27.8132196686,4.4182277933,9.7566274697,0.3287251525,73.3647655052,8.8635259741
MgMOF-74_EQeq,0.1,0.04,0.02,0.02,0.0,0.8200000000000001,1.4268994663,0.0671299307,31.9321805012,3.1673564136,0.0026532330,0.0009407157,0.4535036498,0.0304266311,0.0000000000,0.0000000000,10.1048923813,0.8252897783,43.9201292316,4.0911434694
MgMOF-74_EQeq,0.1,0.04,0.02,0.02,0.01,0.81,1.4305617043,0.0756099161,32.5119072555,3.8493634981,0.0029127884,0.0011448950,0.4679625212,0.0187802586,8.5816544726,0.4129131045,10.0948732526,0.3969428553,53.0898719946,4.7547545276
MgMOF-74_EQeq,0.1,0.04,0.02,0.02,0.02,0.8,1.4319350435,0.1644340767,33.2036767483,0.8249733121,0.0027109119,0.0013576019,0.4702575802,0.0344228241,18.0935854484,0.5589815281,9.7253677884,0.4556726141,62.9275335207,2.0398419570
MgMOF-74_EQeq,0.1,0.04,0.02,0.02,0.03,0.79,1.4442950966,0.1064965324,32.8014559058,2.9682441725,0.0026532330,0.0007866364,0.4622248738,0.0113738639,29.8166296015,1.5893058062,9.7057302963,0.3725572804,74.2329890070,5.0487642918
MgMOF-74_EQeq,0.1,0.04,0.02,0.03,0.0,0.81,1.4648951852,0.0571033214,32.9896625285,3.2519036887,0.0030281463,0.0007950498,0.6749768391,0.0341462817,0.0000000000,0.0000000000,9.9117235811,0.5719894479,45.0442862802,3.9159377895
MgMOF-74_EQeq,0.1,0.04,0.02,0.03,0.01,0.8,1.4671840839,0.0598274519,31.9504346553,4.2447643139,0.0027109119,0.0011004448,0.6921897813,0.0457033779,8.9946231299,0.7668263236,9.9750444741,0.1121569740,53.0821870364,5.2303788861
MgMOF-74_EQeq,0.1,0.0,0.0,0.02,0.03,0.85,1.4960242079,0.0763051690,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4739296745,0.0361426246,28.6742617571,2.7207796837,10.3349315748,0.9284634341,40.9791472143,3.7616909114
MgMOF-74_EQeq,0.1,0.04,0.02,0.03,0.02,0.79,1.4159127524,0.0636692472,33.0947812776,3.5435600560,0.0025667145,0.0006676824,0.6926487931,0.0272561805,18.6401472724,1.1478739793,9.6616461302,0.3383426364,63.5077029402,5.1213697818
MgMOF-74_EQeq,0.1,0.04,0.02,0.03,0.03,0.78,1.4539084713,0.0788338723,33.2156363664,3.0188620313,0.0024801960,0.0007157773,0.7073371704,0.0613704086,29.8439333143,4.2922696580,9.4512444288,0.1803995236,74.6745399472,7.6324512711
MgMOF-74_EQeq,0.1,0.04,0.03,0.0,0.0,0.83,1.4928197496,0.0647009769,33.6707313103,4.0681592674,0.0038644915,0.0007157773,0.0000000000,0.0000000000,0.0000000000,0.0000000000,10.3405422869,0.3803732070,45.5079578383,4.5139492286
MgMOF-74_EQeq,0.1,0.04,0.03,0.0,0.01,0.82,1.4818330357,0.1660321131,32.1625605143,2.0874237458,0.0037491335,0.0019389061,0.0000000000,0.0000000000,8.6279732712,1.0700870774,10.2427555914,1.2036962301,52.5188715461,4.5291780725
MgMOF-74_EQeq,0.1,0.04,0.03,0.0,0.02,0.81,1.4360550612,0.1120803383,33.7928453063,2.7408158436,0.0035472571,0.0013962602,0.0000000000,0.0000000000,17.6338104261,1.5307115887,10.0014949737,0.4206575754,62.8677530244,4.8056616062
MgMOF-74_EQeq,0.1,0.04,0.03,0.0,0.03,0.8,1.4264416866,0.0909773181,32.8171922455,2.7547736924,0.0036626151,0.0005028337,0.0000000000,0.0000000000,29.9448595388,3.6027020635,9.7361884473,0.1649751073,73.9283445333,6.6139310150
MgMOF-74_EQeq,0.1,0.04,0.03,0.01,0.0,0.82,1.4690152029,0.1071400219,33.0689736805,5.4054275438,0.0040375284,0.0007520419,0.2327189782,0.0128523302,0.0000000000,0.0000000000,10.1826408195,0.3806939820,44.9573862095,5.9068659198
MgMOF-74_EQeq,0.1,0.04,0.03,0.01,0.01,0.8099999999999999,1.4804596965,0.0597152578,31.8623111530,3.2095427972,0.0039798494,0.0010728910,0.2235387424,0.0198704927,8.5460621326,0.6823880135,9.9998919131,0.6110721015,52.1162434870,4.5836615537
MgMOF-74_EQeq,0.1,0.04,0.03,0.01,0.02,0.8,1.4374284004,0.1139494617,34.0421089270,2.9361175499,0.0042970838,0.0015303962,0.2345550254,0.0082876737,18.7800788009,1.1076089934,10.1389574186,0.4792279834,64.6374256561,4.6467220583
MgMOF-74_EQeq,0.1,0.04,0.03,0.01,0.03,0.79,1.4287305853,0.0669298411,33.0626791446,4.5464442214,0.0035184176,0.0009407157,0.2391451433,0.0520244863,28.5216535047,4.2523324679,9.7229631975,0.4780669620,72.9786899930,9.3967386944
MgMOF-74_EQeq,0.1,0.0,0.0,0.03,0.0,0.87,1.4731352206,0.0760851421,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6972389110,0.0814871986,0.0000000000,0.0000000000,10.8779683471,1.5625515927,13.0483424787,1.7201239334
MgMOF-74_EQeq,0.1,0.04,0.03,0.02,0.0,0.81,1.4516195726,0.1099967667,30.8841402778,1.2550363794,0.0040086889,0.0009192516,0.4535036498,0.0451234506,0.0000000000,0.0000000000,9.9217427097,0.5745893319,42.7150148988,1.9856651802
MgMOF-74_EQeq,0.1,0.04,0.03,0.02,0.01,0.8,1.4278150258,0.0785675949,33.3018715080,3.6058723314,0.0043547628,0.0020506479,0.4911426167,0.0177180930,9.0253398069,1.1859007708,9.9810559513,0.7452507788,54.2315796715,5.6353602168
MgMOF-74_EQeq,0.1,0.04,0.03,0.02,0.02,0.79,1.4886997319,0.0966598436,33.5580591181,3.5380232827,0.0042970838,0.0015303962,0.4865524988,0.0177774502,19.3680837605,1.8803767977,9.6275810929,0.5979845732,64.5332732860,6.1323523436
