MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
UIO-66_v2_EQeq,0.1,0.08,0.03,0.01,0.0,0.78,0.8768876016,0.1250581103,44.6457339934,2.0429120119,0.0018292285,0.0010261327,0.1489419102,0.0167465578,0.0000000000,0.0000000000,4.8099416903,0.1139432934,50.4833344240,2.2996861061
UIO-66_v2_EQeq,0.1,0.08,0.03,0.01,0.01,0.77,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.08,0.03,0.01,0.02,0.76,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.08,0.03,0.01,0.03,0.75,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.08,0.03,0.02,0.0,0.77,0.8619111316,0.0491694689,44.0287888116,1.7897731138,0.0018677386,0.0004653190,0.3035534198,0.0515043311,0.0000000000,0.0000000000,4.8222501749,0.2500572338,50.0183712765,2.1409694666
UIO-66_v2_EQeq,0.1,0.08,0.03,0.02,0.01,0.76,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.08,0.03,0.02,0.02,0.75,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.08,0.03,0.02,0.03,0.74,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.08,0.03,0.03,0.0,0.76,0.8848342999,0.0626081860,44.4040831218,2.4807026009,0.0016944433,0.0006736512,0.4543341190,0.0419084360,0.0000000000,0.0000000000,4.6911380571,0.1592073467,50.4360840411,2.7451002208
UIO-66_v2_EQeq,0.1,0.08,0.03,0.03,0.01,0.75,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.0,0.01,0.0,0.03,0.86,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.08,0.03,0.03,0.02,0.74,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.08,0.03,0.03,0.03,0.73,0.0,0.0,,,,,,,,,,,,
