MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
NU-125_v2_EQeq,0.1,0.08,0.02,0.0,0.03,0.77,1.7338874517,0.1780391605,18.4977773928,1.6599539074,0.0038211612,0.0030505613,0.0000000000,0.0000000000,12.0381242501,0.4520282307,9.8006847494,0.7690183873,42.0742950052,3.0620902472
NU-125_v2_EQeq,0.1,0.08,0.02,0.01,0.0,0.79,1.7035601078,0.1253878366,19.4583274004,0.9393935676,0.0040846895,0.0012219307,0.2348830429,0.0537342272,0.0000000000,0.0000000000,10.3683096484,1.0583236040,31.7691648890,2.1780611661
NU-125_v2_EQeq,0.1,0.08,0.02,0.01,0.01,0.78,1.7767640413,0.1253878366,19.4209407235,1.3701595293,0.0048093925,0.0016976627,0.2270186553,0.0565264161,4.4652886860,0.5151275970,10.2428828562,1.1331894761,36.1377043548,3.2020885178
NU-125_v2_EQeq,0.1,0.08,0.02,0.01,0.02,0.77,1.7380705336,0.1169393996,19.1707375778,0.8192323082,0.0036235149,0.0017179947,0.2369802129,0.0242764982,9.0976497849,1.1867155036,10.0616090981,0.6478133147,40.3086707222,2.7966950190
NU-125_v2_EQeq,0.1,0.08,0.02,0.01,0.03,0.76,1.6638208297,0.2371294646,17.3200970690,1.2799524225,0.0032941045,0.0020412819,0.2343587504,0.0242764982,12.5593901780,1.3485070288,9.7915295090,0.7554266115,41.5724904406,3.6473333075
NU-125_v2_EQeq,0.1,0.08,0.02,0.02,0.0,0.78,1.7579401727,0.2561945582,20.1010906540,2.7388216295,0.0044799821,0.0016976627,0.4739604258,0.0722991572,0.0000000000,0.0000000000,10.0112552764,0.6433470161,32.3487265110,3.7123600237
NU-125_v2_EQeq,0.1,0.08,0.02,0.02,0.01,0.77,1.6993770259,0.1508231632,18.4172522424,2.1955293438,0.0039529253,0.0039087572,0.4776304733,0.0855994827,4.5822393750,0.6770829259,9.7558240718,0.6311514037,34.9362761137,3.7440950765
NU-125_v2_EQeq,0.1,0.0,0.01,0.0,0.01,0.88,1.7464366974,0.2027824192,0.0000000000,0.0000000000,0.0020423448,0.0012775011,0.0000000000,0.0000000000,4.9731888209,0.7907309789,11.9109676403,0.6355345992,18.6326355034,1.6303254984
NU-125_v2_EQeq,0.1,0.08,0.02,0.02,0.02,0.76,1.7234297469,0.0964379574,18.5351640697,1.0937113174,0.0038870433,0.0030732423,0.4833976909,0.0757307813,8.7211799480,1.0584652335,9.7063857742,0.8932925183,39.1734442730,3.2207110502
NU-125_v2_EQeq,0.1,0.08,0.02,0.02,0.03,0.75,1.6418596497,0.2023505072,17.4365709472,1.0304147095,0.0036235149,0.0023936152,0.4854948609,0.0602731190,13.6620681025,1.6774440034,9.4363061851,1.0678260364,42.6659232603,4.0407019907
