MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
MOF-177_EQeq,0.1,0.08,0.01,0.02,0.01,0.78,1.3635316342,0.1347098177,7.0613114729,0.4991550510,0.0028523827,0.0010749049,0.2462010141,0.0564724419,1.0979998251,0.2006539533,8.1349080382,0.8208955443,17.9068043672,1.7129617131
MOF-177_EQeq,0.1,0.08,0.01,0.02,0.02,0.77,1.2120281192,0.1940413592,6.9296152602,0.3034095705,0.0027426756,0.0034692408,0.2409626947,0.0795197674,2.2961550396,0.2053982008,8.1303344392,0.8382214568,18.8118382285,1.6240595955
MOF-177_EQeq,0.1,0.08,0.01,0.02,0.03,0.76,1.2956162654,0.1912075671,6.9798992687,0.4900201428,0.0035106248,0.0011187965,0.2610429192,0.0169291305,3.3477866288,0.6574224463,7.7934126483,0.7739223819,19.6812683552,2.1306204651
MOF-177_EQeq,0.1,0.08,0.01,0.03,0.0,0.78,1.3321860793,0.1298496705,6.5776272011,1.0043794692,0.0020844335,0.0012793928,0.3946200652,0.0704094571,0.0000000000,0.0000000000,8.0617304546,0.7880877141,16.3682482337,1.9940057037
MOF-177_EQeq,0.1,0.08,0.01,0.03,0.01,0.77,1.2869091668,0.2732198180,7.3342818045,1.1029781576,0.0016456054,0.0024035605,0.3326332850,0.0337680923,1.1221113077,0.1178884470,7.8071334452,0.7220172792,17.8847146146,2.2522753546
MOF-177_EQeq,0.1,0.08,0.01,0.03,0.02,0.76,1.2364079952,0.1706235889,6.9344042134,1.5496833484,0.0028523827,0.0016123574,0.3780320536,0.0635832155,2.3091381456,0.5210436440,7.5540609687,0.8283701201,18.4148957592,3.1349162743
MOF-177_EQeq,0.1,0.08,0.01,0.03,0.03,0.75,1.3199961414,0.1189276198,7.0684949026,0.5647310987,0.0027426756,0.0018357497,0.4164463962,0.0334049840,3.5147122778,0.4087143661,7.7690201204,0.3522166152,20.0914125140,1.4798304335
MOF-177_EQeq,0.1,0.0,0.01,0.0,0.0,0.89,1.3008405245,0.2646957962,0.0000000000,0.0000000000,0.0030717967,0.0014881385,0.0000000000,0.0000000000,0.0000000000,0.0000000000,9.1578696749,0.5576207359,10.4617819961,.8238046706
MOF-177_EQeq,0.1,0.08,0.02,0.0,0.0,0.8,1.3304446596,0.1704101759,7.0469446133,0.9254706241,0.0049368161,0.0033275788,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.2172328197,0.5564023291,16.5995589087,1.6556107079
MOF-177_EQeq,0.1,0.08,0.02,0.0,0.01,0.79,1.3496002765,0.3207239395,6.9104594475,0.9778615565,0.0042785740,0.0027228568,0.0000000000,0.0000000000,1.2037194028,0.1592909191,8.2538216114,0.7787603420,17.7218793122,2.2393596139
MOF-177_EQeq,0.1,0.08,0.02,0.0,0.02,0.78,1.3983600284,0.2053398950,6.9439821198,1.2519243279,0.0047174021,0.0037106283,0.0000000000,0.0000000000,2.5317056777,0.3955403488,8.0480096577,0.6135672377,18.9267748857,2.4700824377
MOF-177_EQeq,0.1,0.08,0.02,0.0,0.03,0.77,1.3008405245,0.2154298775,7.1666684430,1.2416786886,0.0053756443,0.0025399013,0.0000000000,0.0000000000,3.5054386307,0.6339811398,7.7461521255,0.4558736034,19.7244753680,2.5495032106
MOF-177_EQeq,0.1,0.08,0.02,0.01,0.0,0.79,1.2956162654,0.2376001121,7.4324553448,1.3330505177,0.0060338864,0.0021941405,0.1257196668,0.0283708723,0.0000000000,0.0000000000,8.1227117742,0.8759155176,16.9825369376,2.4771311602
MOF-177_EQeq,0.1,0.08,0.02,0.01,0.01,0.78,1.2555636120,0.0403167811,6.8314417199,1.0068880842,0.0043882810,0.0021941405,0.1239735603,0.0603860072,1.1684795436,0.2669779781,8.1669232310,0.7100200412,17.5507699478,2.0867830323
MOF-177_EQeq,0.1,0.08,0.02,0.01,0.02,0.77,1.2799434880,0.1541918742,6.7045344605,0.6293420645,0.0053756443,0.0034968845,0.1065124955,0.0203629258,2.3295401694,0.5461099563,7.9748320741,0.9117879926,18.4007383318,2.2652916979
MOF-177_EQeq,0.1,0.08,0.02,0.01,0.03,0.76,1.2642707106,0.1146695459,6.8960925879,0.6713080716,0.0053756443,0.0023427010,0.1248466135,0.0384936293,3.4219758061,0.4393791004,8.0449605917,0.2741786862,19.7575219541,1.5403717344
MOF-177_EQeq,0.1,0.08,0.02,0.02,0.0,0.78,1.2694949697,0.1664491193,6.7476350392,0.2711579555,0.0064727145,0.0036976313,0.2627890257,0.1221525978,0.0000000000,0.0000000000,7.9809302061,0.5798037680,16.2673219552,1.1432610719
