MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
IRMOF-1_v2_EQeq,0.1,0.08,0.01,0.03,0.0,0.78,0.9662224698,0.1320323787,6.0821339551,0.5540197442,0.0016363085,0.0023140896,0.3685173179,0.0432669222,0.0000000000,0.0000000000,5.7938465341,0.4410624106,13.2123565854,1.1726955453
IRMOF-1_v2_EQeq,0.1,0.08,0.01,0.03,0.01,0.77,0.9428461197,0.1299724649,6.7321330037,1.8048943252,0.0014726776,0.0021708085,0.2825733498,0.0432669222,0.9156706521,0.2065725848,5.6665092476,0.2949389934,14.5412050505,2.4818160990
IRMOF-1_v2_EQeq,0.1,0.08,0.01,0.03,0.02,0.76,0.8831065584,0.1617893968,6.3607049759,0.9398748646,0.0016363085,0.0025349582,0.2916886191,0.0516951230,1.9032670957,0.2305240056,5.6255794056,0.6647201503,15.0659829632,2.0511384985
IRMOF-1_v2_EQeq,0.1,0.08,0.01,0.03,0.03,0.75,0.9194697697,0.2073998067,5.9892769481,1.1846363319,0.0019635702,0.0022195968,0.2617384484,0.0490007912,2.9489574477,0.7010240640,5.6733308880,0.6530431675,15.7947370721,2.7973237581
IRMOF-1_v2_EQeq,0.1,0.0,0.01,0.0,0.0,0.89,0.9636250976,0.2230717874,0.0000000000,0.0000000000,0.0014726776,0.0012245011,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.8648440685,1.0218200935,7.8299418437,1.2461163820
IRMOF-1_v2_EQeq,0.1,0.08,0.02,0.0,0.0,0.8,0.9376513753,0.1069663353,6.3857049393,1.0009164811,0.0031089861,0.0029994030,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.2281576362,1.0280754932,13.5546229369,2.1389577126
IRMOF-1_v2_EQeq,0.1,0.08,0.02,0.0,0.01,0.79,0.9168723974,0.2113948267,6.4678476762,1.2800252308,0.0037635095,0.0046970889,0.0000000000,0.0000000000,0.9571663010,0.2263700797,5.5778279231,0.4109625498,13.9234778072,2.1334497759
IRMOF-1_v2_EQeq,0.1,0.08,0.02,0.0,0.02,0.78,0.8779118140,0.3396902151,5.9357055980,0.9627221934,0.0026180935,0.0028152115,0.0000000000,0.0000000000,1.9530618744,0.1770481019,5.6847002886,0.6680720147,14.4539976685,2.1503477366
IRMOF-1_v2_EQeq,0.1,0.08,0.02,0.0,0.03,0.77,0.9350540031,0.2264336614,5.9464198680,0.5988926610,0.0026180935,0.0050061413,0.0000000000,0.0000000000,2.7719093457,0.2278527218,5.6437704465,0.5904387075,15.2997717568,1.6486238930
IRMOF-1_v2_EQeq,0.1,0.08,0.02,0.01,0.0,0.79,0.9142750252,0.1940916705,6.4107049027,0.6519192863,0.0039271403,0.0012245011,0.1054766882,0.0475964646,0.0000000000,0.0000000000,5.9325532212,0.5733425371,13.3669369776,1.4681744596
