,MOF,H2_comp,CO2_comp,O2_comp,N2_comp,H2_mass,H2_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MgMOF-74_EQeq,0.0,0.02,0.196,0.784,0.0,0.0,16.079769568499998,0.4635660338,2.8618558561,0.057550324699999995,9.6612052886,0.13764200599999998,28.602830713200003,0.6587583645
1,MgMOF-74_EQeq,1e-05,0.02,0.195998,0.783992,0.0,0.0,16.334950053,0.9719981456,2.8326495084,0.05069306639999999,9.6711041877,0.2627415072,28.8387037491,1.2854327192
2,MgMOF-74_EQeq,5e-05,0.02,0.19599,0.78396,2.8839e-06,1.1535799999999999e-05,16.0989049576,0.8264360773999999,2.8493584691000002,0.0594335639,9.6926653525,0.1727102312,28.640931663099998,1.0585914083
3,MgMOF-74_EQeq,0.0001,0.02,0.19598,0.78392,8.651799999999999e-06,1.4128399999999998e-05,16.0268325218,0.5620981769,2.8352588529,0.0532356709,9.6843294375,0.1463293158,28.546429464000003,0.761677292
4,MgMOF-74_EQeq,0.0005,0.02,0.1959,0.7836000000000001,6.92148e-05,7.15777e-05,16.1756353499,0.6428138816,2.8690429981,0.0721973085,9.678598495900001,0.2137918246,28.7233460587,0.9288745923999999
5,MgMOF-74_EQeq,0.001,0.02,0.1958,0.7832,0.0001182419,6.15843e-05,16.252239851600002,0.6135527158,2.8530207069999998,0.1046827676,9.7125833802,0.19893836510000001,28.8179621807,0.9172354328
6,MgMOF-74_EQeq,0.005,0.02,0.195,0.78,0.0006719600999999999,0.0001909514,15.7036710499,0.6456527812,2.8230819117,0.0306451315,9.6756328338,0.2325710824,28.2030577555,0.9090599465000001
7,MgMOF-74_EQeq,0.01,0.02,0.194,0.7759999999999999,0.001294893,0.0002463372,15.732877696400001,0.7040425293000001,2.8236770254000003,0.048776727199999995,9.5943977388,0.3730577719,28.1522473536,1.1261233656
8,MgMOF-74_EQeq,0.02,0.02,0.192,0.768,0.0026215095,0.00023739650000000002,15.8452351618,0.6141322887,2.7824310703,0.0567250988,9.506389712799999,0.1447865025,28.1366774544,0.8158812865
9,MgMOF-74_EQeq,0.03,0.02,0.19,0.76,0.0040029209999999996,0.0004101296,16.0246923796,0.433475104,2.7644403263,0.056090704400000004,9.4347729813,0.19280117649999998,28.227908608200003,0.6827771145
10,MgMOF-74_EQeq,0.04,0.02,0.188,0.752,0.0054564313,0.000747516,15.883568885299999,1.0427953308,2.7370650975,0.053905387400000004,9.2708600368,0.2967733851,27.8969504509,1.3942216193
11,MgMOF-74_EQeq,0.05,0.02,0.18600000000000005,0.7440000000000001,0.006751324300000001,0.00040019400000000004,15.8783444205,0.38764967549999996,2.7073094141000005,0.0556468894,9.2643275649,0.3350010595,27.8567327238,0.7786978184000001
