MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
UIO-66_v2_EQeq,0.15,0.02,0.0,2e-05,0.0,0.8299799999999999,8.1418203854,0.0984434529,57.4259971874,0.8302040464,0.0000000000,0.0000000000,0.0012258593,0.0010256275,0.0000000000,0.0000000000,27.5405016923,0.4352157871,93.1095451244,1.3648889139
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,0.0,0.82995,8.1037984901,0.1599370703,57.8768546745,0.9908146500,0.0000385101,0.0000843713,0.0014097382,0.0008314183,0.0000000000,0.0000000000,27.6195970841,0.6909471655,93.6016984970,1.8426146754
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,1e-05,0.82994,8.0610085757,0.0805078151,57.7998626055,1.7423971377,0.0000154040,0.0000377320,0.0012258593,0.0005482210,1.7023896155,0.1119924790,27.2143803676,0.4240770108,94.7788824276,2.3595603956
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,2e-05,0.8299300000000001,7.9916889145,0.1768996059,56.3756774337,1.0886074993,0.0000231060,0.0000377320,0.0011645664,0.0012501361,3.3589446628,0.2057056983,27.2745313963,0.1577424750,95.0020300797,1.6302431466
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,3.0000000000000008e-05,0.8299200000000001,7.9683378470,0.2006512452,56.5980802880,1.3391053678,0.0000385101,0.0000487118,0.0014710312,0.0026405818,4.7027308668,0.3766282921,26.8764857099,0.4595544583,96.1471442530,2.3786286570
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,4e-05,0.82991,7.8661310802,0.1849927457,56.1290674659,1.6388284968,0.0000231060,0.0000616161,0.0012258593,0.0009495466,6.3875418837,0.3867287308,26.4372333580,0.6786253124,96.8212227531,2.8901864484
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,5e-05,0.8299000000000001,7.8847141287,0.0986563930,55.8861558071,2.3719645015,0.0000231060,0.0000616161,0.0014710312,0.0009008190,7.6123144646,0.4854750097,26.4494348122,0.3118727045,97.8341133498,3.2689310438
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,0.0,0.82994,8.0355791409,0.1959661765,57.7470776499,2.3116507294,0.0000154040,0.0000377320,0.0017774960,0.0015698659,0.0000000000,0.0000000000,27.5209151473,0.6449612853,93.3053648381,3.1541857891
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,1e-05,0.8299300000000001,8.0754348897,0.1229532464,57.8997169483,1.2587698071,0.0000077020,0.0000308081,0.0019613749,0.0012620994,1.8233564162,0.1236220004,27.2924054565,0.2577529635,95.0928827876,1.7643909249
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,2e-05,0.8299200000000001,7.9881434645,0.2103961297,55.9730660684,2.4010453615,0.0000000000,0.0000000000,0.0015936171,0.0017508774,3.3413660642,0.2842097089,27.2126678828,0.1938892809,94.5168370970,3.0912913584
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,3.0000000000000008e-05,0.82991,7.9537892761,0.1143859477,56.6444772554,1.8151273306,0.0000077020,0.0000308081,0.0025130117,0.0011885147,5.0441463152,0.4139709478,26.6501166250,0.4465451891,96.2950501854,2.7912487380
UIO-66_v2_EQeq,0.15,0.02,0.0,2e-05,1e-05,0.8299700000000001,8.0524505929,0.0737524301,56.7009605200,0.8718740395,0.0000000000,0.0000000000,0.0020226679,0.0012010920,1.7392395666,0.2549980086,27.5784974488,0.3379826403,94.0731707962,1.5398082105
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,4e-05,0.8299,7.9156451239,0.1219935175,56.3072587173,0.8128611416,0.0000154040,0.0000377320,0.0024517187,0.0015013649,6.2581113132,0.2219925163,26.5846140813,0.3933047671,97.0680963584,1.5516910394
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,5e-05,0.82989,7.8701655578,0.1757327985,55.2276887016,1.5992199532,0.0000077020,0.0000308081,0.0023291328,0.0012620994,7.9533392774,0.7413855645,26.3812565110,0.6403369456,97.4347868826,3.1579681693
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,0.0,0.8299300000000001,8.0627201723,0.1666346721,57.6944607992,0.9560440740,0.0000154040,0.0000377320,0.0034936991,0.0023452070,0.0000000000,0.0000000000,27.8032610792,0.4492973417,93.5639511538,1.5743590268
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,1e-05,0.8299200000000001,8.0690775310,0.1358810488,56.9803509538,0.9188264340,0.0000154040,0.0000377320,0.0031872343,0.0012010920,1.7579900718,0.1496822357,27.2386762458,0.5480925426,94.0492974407,1.7537210851
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,2e-05,0.82991,7.9863096110,0.1051505987,56.7898880408,1.6543151743,0.0000308081,0.0000576366,0.0032485273,0.0015794093,3.5017870529,0.4240219014,27.0686050988,0.3711439210,95.3498691389,2.5562686413
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,3.0000000000000008e-05,0.8299,7.9477986881,0.2543453617,56.4988983651,2.2547727942,0.0000154040,0.0000377320,0.0028807695,0.0031872343,5.0356825455,0.4345484230,26.8497281349,0.4202132262,96.3350039071,3.3671047714
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,4e-05,0.82989,7.8834915597,0.1765630042,55.6538347604,0.8673951094,0.0000077020,0.0000308081,0.0028194765,0.0021019109,6.3667079890,0.5397503080,26.5379488704,0.3555775317,96.4448103580,1.9414186723
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,5e-05,0.82988,7.8573285835,0.2297264046,55.5558295721,1.1018648726,0.0000154040,0.0000377320,0.0028194765,0.0002451719,7.7849753664,0.6335260943,26.5062679016,0.6212633125,97.7072363041,2.5866635879
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,0.0,0.8299200000000001,7.9740839212,0.1147116350,57.3506861679,2.4376676768,0.0000154040,0.0000377320,0.0030033554,0.0014190348,0.0000000000,0.0000000000,27.6023652058,0.6050897605,92.9301540543,3.1589258391
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,1e-05,0.82991,8.0353346271,0.1641396181,56.8465394103,2.2450763474,0.0000231060,0.0000377320,0.0041066288,0.0017162031,1.7487450310,0.0837374524,27.2640424269,0.2163607392,93.8987912301,2.7110680922
UIO-66_v2_EQeq,0.15,0.02,0.0,2e-05,2e-05,0.82996,7.9934005111,0.1154472866,57.0659163755,1.7720142167,0.0000000000,0.0000000000,0.0016549101,0.0009958928,3.3273031853,0.1532136956,27.0346764936,0.5206103430,95.4229514756,2.5622814347
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,2e-05,0.8299000000000001,7.9951121077,0.1478558569,57.5219851162,1.4535211753,0.0000154040,0.0000377320,0.0039227499,0.0011885147,3.4470980794,0.3331312635,26.8351720141,0.7413506106,95.8033054713,2.6770851530
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,3.0000000000000008e-05,0.82989,7.9332501172,0.0705794060,56.6459902000,2.1051505204,0.0000000000,0.0000000000,0.0039227499,0.0028327697,4.7756494980,0.3819727472,26.7675288643,0.4098853035,96.1263414294,2.9704207468
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,4e-05,0.82988,7.8992626996,0.2384261537,56.5942138741,1.0655928934,0.0000231060,0.0000616161,0.0034936991,0.0015794093,6.3611088799,0.4838147790,26.5638502031,0.3076766514,97.4219524618,2.0971515029
UIO-66_v2_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,5e-05,0.8298700000000001,7.8356891126,0.1242832622,55.3534312073,0.9292798077,0.0000077020,0.0000308081,0.0036162851,0.0015212514,7.5895273924,0.5823829383,26.3045157857,0.3689653475,97.0867874851,2.0064634152
UIO-66_v2_EQeq,0.15,0.02,4e-05,0.0,0.0,0.82996,8.0832593312,0.1429404313,57.3906951470,1.2581496775,0.0000308081,0.0000576366,0.0000000000,0.0000000000,0.0000000000,0.0000000000,27.6730052039,0.4047917083,93.1469904902,1.8059394537
UIO-66_v2_EQeq,0.15,0.02,4e-05,0.0,1e-05,0.82995,8.0238424787,0.0601990781,56.8406557369,1.0829917667,0.0000154040,0.0000377320,0.0000000000,0.0000000000,1.7413229561,0.1409722251,27.1310037638,0.5375301646,93.7368403395,1.8217309665
UIO-66_v2_EQeq,0.15,0.02,4e-05,0.0,2e-05,0.82994,8.0610085757,0.1706226310,56.8056899065,1.2481217655,0.0000539141,0.0000785454,0.0000000000,0.0000000000,3.4744425661,0.5955569073,27.0977173404,0.3004351012,95.4389123028,2.3148149504
UIO-66_v2_EQeq,0.15,0.02,4e-05,0.0,3.0000000000000008e-05,0.8299300000000001,7.9595353503,0.2391814907,56.3445780171,0.8527300065,0.0000077020,0.0000308081,0.0000000000,0.0000000000,4.9183616763,0.5029040926,26.8735958918,0.5063292989,96.0960786375,2.1011756968
UIO-66_v2_EQeq,0.15,0.02,4e-05,0.0,4e-05,0.8299200000000001,7.9380181363,0.1422334882,56.2400167356,1.2456205499,0.0000154040,0.0000377320,0.0000000000,0.0000000000,6.3492596023,0.5234460315,26.5364504462,0.4376162060,97.0637603244,2.3489540076
UIO-66_v2_EQeq,0.15,0.02,4e-05,0.0,5e-05,0.82991,7.8404571316,0.1333113794,54.8785347117,1.5512932114,0.0000308081,0.0000576366,0.0000000000,0.0000000000,7.9800327049,0.6304206003,26.2952041496,0.7764745475,96.9942595059,3.0915573752
UIO-66_v2_EQeq,0.15,0.02,0.0,2e-05,3.0000000000000008e-05,0.82995,7.9550118451,0.2002247022,55.5462475897,1.5119234350,0.0000000000,0.0000000000,0.0019613749,0.0015794093,4.9201846421,0.5694540039,26.9761309194,0.2381856831,95.3995363712,2.5213672335
UIO-66_v2_EQeq,0.15,0.02,4e-05,1e-05,0.0,0.82995,8.0471935463,0.1269980272,57.5270282648,0.9821331939,0.0000154040,0.0000377320,0.0006129297,0.0006714308,0.0000000000,0.0000000000,27.7067197485,0.3835106992,93.2815698933,1.4933510831
UIO-66_v2_EQeq,0.15,0.02,4e-05,1e-05,1e-05,0.82994,8.0736010362,0.0957251994,56.1127612853,2.0970529150,0.0000308081,0.0000898202,0.0004903437,0.0004903437,1.6927539392,0.1707156201,27.3822038783,0.7485382413,93.2618412908,3.1126121397
UIO-66_v2_EQeq,0.15,0.02,4e-05,1e-05,2e-05,0.8299300000000001,8.0800806518,0.1709908596,57.1879605723,0.7485210561,0.0000000000,0.0000000000,0.0004903437,0.0004903437,3.3426681826,0.3889952309,26.9384562537,0.2479511161,95.5496560041,1.5569486064
UIO-66_v2_EQeq,0.15,0.02,4e-05,1e-05,3.0000000000000008e-05,0.8299200000000001,7.9206576567,0.1342191441,56.7051631439,1.2297228426,0.0000308081,0.0000576366,0.0003677578,0.0004586746,4.9688838708,0.3219799471,26.8781981947,0.2485570816,96.4733014320,1.9349953266
UIO-66_v2_EQeq,0.15,0.02,4e-05,1e-05,4e-05,0.8299099999999999,7.8842251011,0.1026561988,55.9367553983,1.6509239646,0.0000231060,0.0000377320,0.0006742226,0.0012501361,6.5615049039,0.2873588602,26.6220746864,0.5360649314,97.0052574183,2.5782918231
UIO-66_v2_EQeq,0.15,0.02,4e-05,1e-05,5e-05,0.8299,7.7987675293,0.1125188623,55.9712169139,1.1141690990,0.0000000000,0.0000000000,0.0006742226,0.0009008190,7.8759934436,0.7810884705,26.2354812421,0.4953394670,97.8821333515,2.5040167178
UIO-66_v2_EQeq,0.15,0.02,4e-05,2e-05,0.0,0.82994,8.0649207965,0.2609863794,57.6374732197,1.2460831861,0.0000077020,0.0000308081,0.0013484453,0.0006250681,0.0000000000,0.0000000000,27.6591982952,0.4787834643,93.3629484587,1.9865089060
UIO-66_v2_EQeq,0.15,0.02,4e-05,2e-05,1e-05,0.8299300000000001,8.0019584940,0.1224953111,57.2035943330,0.8813055135,0.0000154040,0.0000616161,0.0011032734,0.0011368152,1.7249162641,0.3015292421,27.4126004836,0.3166288425,94.3441882521,1.6231573405
UIO-66_v2_EQeq,0.15,0.02,4e-05,2e-05,2e-05,0.8299200000000001,7.8893598908,0.1916392379,56.4459453045,1.2555613069,0.0000231060,0.0000377320,0.0013484453,0.0018832009,3.4999640871,0.1597639335,26.9492663141,0.2753965954,94.7859071478,1.8842820066
UIO-66_v2_EQeq,0.15,0.02,4e-05,2e-05,3.0000000000000008e-05,0.82991,8.0035478336,0.2358918256,56.1423477573,0.4673760341,0.0000231060,0.0000377320,0.0012258593,0.0012258593,4.9095072711,0.5590074277,27.0017111611,0.2862898680,96.0583629884,1.5498287467
UIO-66_v2_EQeq,0.15,0.02,0.0,2e-05,4e-05,0.82994,7.9201686291,0.0943157891,56.0132431524,1.6150291507,0.0000000000,0.0000000000,0.0011645664,0.0010545241,6.4264752243,0.1278608678,26.6493674129,0.1571683017,97.0104189851,1.9954286334
UIO-66_v2_EQeq,0.15,0.02,4e-05,2e-05,4e-05,0.8299,7.8596514646,0.0569438982,56.8450264657,1.7463312259,0.0000077020,0.0000308081,0.0015323242,0.0010256275,6.4712680977,0.7137412642,26.4061945709,0.2580985036,97.5836806251,2.7761713275
UIO-66_v2_EQeq,0.15,0.02,4e-05,2e-05,5e-05,0.82989,7.9113661325,0.1474509425,55.5232172110,1.1036765074,0.0000154040,0.0000377320,0.0015323242,0.0003876508,7.6841914011,0.4084433105,26.3608137236,0.4603759285,97.4811361964,2.1203720717
UIO-66_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,0.0,0.8299300000000001,8.1080774815,0.1643707508,57.8666002723,1.3426539218,0.0000231060,0.0000377320,0.0027581835,0.0015983250,0.0000000000,0.0000000000,27.6569506589,0.3989785255,93.6344097022,1.9076392551
UIO-66_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,1e-05,0.8299200000000001,8.0731120087,0.1797690306,57.0707914192,1.1881740929,0.0000154040,0.0000616161,0.0022678398,0.0018832009,1.7426250745,0.2022145879,27.3348964856,0.4020297433,94.2237082318,1.9741322717
UIO-66_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,2e-05,0.82991,8.0764129449,0.0898381089,56.6234641361,0.5173181352,0.0000077020,0.0000308081,0.0025130117,0.0009806875,3.4443636308,0.5019240707,27.0369241299,0.2592096217,95.1836855554,1.3693014321
UIO-66_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,3.0000000000000008e-05,0.8299,7.9967014473,0.0792405800,56.1250329470,0.7131886312,0.0000385101,0.0000688889,0.0017162031,0.0007355156,4.9041685856,0.3520332944,26.7026685024,0.3765548046,95.7303261955,1.5218217147
UIO-66_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,4e-05,0.82989,7.8843473580,0.1960232197,55.7572193072,0.9025895483,0.0000154040,0.0000377320,0.0019613749,0.0020731163,6.4187927256,0.7198517615,26.5854703237,0.5173887665,96.6478064934,2.3379641443
UIO-66_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,5e-05,0.82988,7.7960778776,0.0986776012,56.1362959789,1.0884597301,0.0000154040,0.0000616161,0.0015323242,0.0019766388,7.8741704778,0.3643592578,26.0830700947,0.2498863904,97.8911621572,1.8034212344
UIO-66_v2_EQeq,0.15,0.02,4e-05,4e-05,0.0,0.8299200000000001,8.1223815386,0.1676705109,57.4355791698,0.9497944788,0.0000077020,0.0000308081,0.0029420624,0.0018428707,0.0000000000,0.0000000000,27.7866713827,0.4691161378,93.3475818555,1.5884548063
UIO-66_v2_EQeq,0.15,0.02,4e-05,4e-05,1e-05,0.8299099999999999,8.0759239173,0.1947112964,56.7703878661,0.8066597108,0.0000000000,0.0000000000,0.0034936991,0.0018428707,1.6963998708,0.1580679511,27.4657945428,0.4014647067,94.0119998961,1.5627465357
UIO-66_v2_EQeq,0.15,0.02,0.0,2e-05,5e-05,0.8299300000000001,7.7684478186,0.1193532928,55.0146997246,1.5411458067,0.0000000000,0.0000000000,0.0016549101,0.0004903437,7.9865432970,0.5599472554,26.4130445101,0.3251378290,97.1843902604,2.5460745276
UIO-66_v2_EQeq,0.15,0.02,4e-05,4e-05,2e-05,0.8299,8.0581966671,0.0898354469,56.2398486307,2.6604089715,0.0000077020,0.0000308081,0.0023904257,0.0016628365,3.3713147877,0.3855558334,27.2439207305,0.6581579918,94.9156789437,3.7956518882
UIO-66_v2_EQeq,0.15,0.02,4e-05,4e-05,3.0000000000000008e-05,0.82989,7.9109993618,0.0954186698,55.4672382613,1.7793768928,0.0000154040,0.0000377320,0.0027581835,0.0013428616,4.8363282162,0.4569620162,26.9672474045,0.5082875154,95.1845868313,2.8414256878
UIO-66_v2_EQeq,0.15,0.02,4e-05,4e-05,4e-05,0.82988,7.8771342010,0.1056441091,55.9700401792,1.6670552573,0.0000000000,0.0000000000,0.0020839609,0.0024021839,6.3976984073,0.4314612938,26.6601774733,0.4594535412,96.9071342217,2.6660163853
UIO-66_v2_EQeq,0.15,0.02,4e-05,4e-05,5e-05,0.8298700000000001,7.8336107453,0.0655506784,55.8619486937,0.9162583004,0.0000000000,0.0000000000,0.0030033554,0.0018752042,7.7645321073,0.2240657885,26.3739784506,0.1481005456,97.8370733523,1.3558505171
UIO-66_v2_EQeq,0.15,0.02,4e-05,5e-05,0.0,0.82991,8.0628424292,0.1791119886,57.5238342707,0.9483151956,0.0000154040,0.0000377320,0.0034324062,0.0018752042,0.0000000000,0.0000000000,27.5666170855,0.3898251005,93.1567415956,1.5191652209
UIO-66_v2_EQeq,0.15,0.02,4e-05,5e-05,1e-05,0.8299,8.0435258393,0.1117741004,57.3131987631,1.0369394911,0.0000308081,0.0000576366,0.0041679218,0.0031635722,1.6980926247,0.1629686380,27.2551589120,0.3159054384,94.3141748690,1.6308088767
UIO-66_v2_EQeq,0.15,0.02,4e-05,5e-05,2e-05,0.82989,7.9605134055,0.1588523166,56.2411934703,1.4082391916,0.0000154040,0.0000377320,0.0033098202,0.0009008190,3.2631087474,0.1407444851,27.1971484893,0.4684840336,94.6652893367,2.1772585779
UIO-66_v2_EQeq,0.15,0.02,4e-05,5e-05,3.0000000000000008e-05,0.82988,7.9728613522,0.2362127297,56.5029328840,0.4008499204,0.0000385101,0.0000688889,0.0029420624,0.0016718492,5.1880304000,0.5076435853,26.8815161340,0.7192848992,96.5483213427,1.8657318727
UIO-66_v2_EQeq,0.15,0.02,4e-05,5e-05,4e-05,0.8298700000000001,7.8724884389,0.1243361670,55.4344577952,0.8019719184,0.0000308081,0.0000898202,0.0039840429,0.0018182432,6.5296030027,0.6242564820,26.5765868088,0.2794088664,96.4171508966,1.8318814972
UIO-66_v2_EQeq,0.15,0.02,4e-05,5e-05,5e-05,0.82986,7.8690652457,0.0500626697,55.2085247368,1.0155652014,0.0000231060,0.0000377320,0.0031259413,0.0029112546,7.8086739216,0.5178617756,26.3342702092,0.2796937463,97.2236831606,1.8661323796
UIO-66_v2_EQeq,0.15,0.02,0.0,3.0000000000000008e-05,0.0,0.8299700000000001,8.1261715024,0.1107180501,56.8942812173,0.8386850341,0.0000000000,0.0000000000,0.0017162031,0.0009958928,0.0000000000,0.0000000000,27.7269484752,0.5682196603,92.7491173980,1.5186186373
UIO-66_v2_EQeq,0.15,0.02,5e-05,0.0,0.0,0.82995,8.0468267756,0.0653149397,56.9547990008,1.5422286022,0.0000154040,0.0000377320,0.0000000000,0.0000000000,0.0000000000,0.0000000000,27.7492107776,0.3124514932,92.7508519580,1.9200327671
UIO-66_v2_EQeq,0.15,0.02,5e-05,0.0,1e-05,0.82994,8.0107609906,0.1161309259,57.4586095485,2.0786492923,0.0000231060,0.0000616161,0.0000000000,0.0000000000,1.7077283010,0.1439933388,27.2787055780,0.2883471771,94.4558275241,2.6271823502
UIO-66_v2_EQeq,0.15,0.02,5e-05,0.0,2e-05,0.8299300000000001,7.9923001990,0.0659625535,56.9894286214,1.1462003778,0.0000385101,0.0000843713,0.0000000000,0.0000000000,3.3597259338,0.2587654948,27.0123071609,0.3116850246,95.3538004252,1.7826978220
