MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,2e-05,3.0000000000000008e-05,0.82991,13.1364697940,0.5070836974,13.7728369844,0.9998107639,0.0000654523,0.0002618094,0.0020834901,0.0038978531,0.0376227217,0.0146800531,57.6965244968,2.0874994249,84.6456029393,3.6132336018
IRMOF-1_v2_EQeq,0.15,0.02,0.0,2e-05,4e-05,0.82994,13.1094571228,0.4335094399,14.5814072295,1.3026045856,0.0000000000,0.0000000000,0.0015626176,0.0025517439,0.0343030697,0.0291928108,55.5272428667,2.1446257471,83.2539729063,3.9124843273
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,2e-05,4e-05,0.8299,13.2040014720,0.4165861184,14.2871219459,1.1643812891,0.0000000000,0.0000000000,0.0015626176,0.0041669803,0.0420489242,0.0347111372,57.2926833883,1.8790737722,84.8274183480,3.4989192972
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,2e-05,5e-05,0.82989,13.3110132079,0.5783353593,13.8728368380,0.8241446101,0.0000654523,0.0002618094,0.0041669803,0.0053118784,0.0509013293,0.0214568129,56.2348743586,2.9068668673,83.4738581664,4.3363773374
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,0.0,0.8299300000000001,13.4086744038,0.5696775723,14.3185504713,0.8700257025,0.0000000000,0.0000000000,0.0020834901,0.0020834901,0.0000000000,0.0000000000,57.0953105943,2.1011211378,84.8246189595,3.5429079027
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,1e-05,0.8299200000000001,12.8382914620,0.5356222395,14.2085506323,1.4422297196,0.0001963570,0.0005236187,0.0041669803,0.0053118784,0.0088524051,0.0112846466,56.4122370076,2.4406154302,83.4722948443,4.4355875330
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,2e-05,0.82991,13.1634824652,0.6650896070,13.9085510714,1.4334581083,0.0000654523,0.0002618094,0.0026043627,0.0046588256,0.0243441140,0.0165613335,56.7715100659,1.9218780929,83.8705575315,4.0419077767
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,3.0000000000000008e-05,0.8299,13.5665946354,0.4209781938,14.4085503396,0.6370458252,0.0000000000,0.0000000000,0.0057295979,0.0069101550,0.0265572153,0.0300199663,56.8915709360,0.9519912425,84.8990027242,2.0469453828
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,4e-05,0.82989,13.2164688587,0.6550290571,14.4399788650,0.9025845333,0.0000000000,0.0000000000,0.0062504704,0.0053118784,0.0365161710,0.0399585838,57.5591821378,2.1751008691,85.2583965029,3.7779849217
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,5e-05,0.82988,13.3130911057,0.8238386497,14.6628356817,1.5456671323,0.0000654523,0.0002618094,0.0020834901,0.0038978531,0.0531144306,0.0248420002,56.1848489961,3.2453173892,84.2160391565,5.6438248339
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,4e-05,0.0,0.8299200000000001,13.1915340853,0.5463172248,14.0756936839,0.6263979259,0.0000000000,0.0000000000,0.0031252352,0.0083339605,0.0000000000,0.0000000000,56.2048591411,2.8454963263,83.4752121455,4.0265454375
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,4e-05,1e-05,0.8299099999999999,13.3484153681,0.7666457309,14.4514074197,0.6871047254,0.0001309047,0.0003206497,0.0031252352,0.0076552316,0.0132786076,0.0112846466,56.4085987994,1.7949829310,84.2249563347,3.2679939152
IRMOF-1_v2_EQeq,0.15,0.02,0.0,2e-05,5e-05,0.8299300000000001,13.0834834005,0.6162499760,14.3985503542,0.6584697444,0.0000000000,0.0000000000,0.0015626176,0.0041669803,0.0343030697,0.0082806667,56.1375522897,3.9779235603,83.6554517317,5.2650909277
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,4e-05,2e-05,0.8299,13.3297142880,0.5211755371,14.0956936547,0.8220718359,0.0000000000,0.0000000000,0.0020834901,0.0051034877,0.0121720570,0.0129044871,57.4691364853,2.3686341963,84.9087999751,3.7298895441
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,4e-05,3.0000000000000008e-05,0.82989,13.1884172387,0.5903351124,13.9171224875,0.6466608110,0.0000654523,0.0002618094,0.0036461077,0.0062504704,0.0287703166,0.0225692932,57.1717129662,2.3397073288,84.3097345690,3.6057848252
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,4e-05,4e-05,0.82988,13.2143909610,0.3217321273,14.2356934498,1.2361541811,0.0000654523,0.0002618094,0.0015626176,0.0041669803,0.0431554748,0.0274638646,57.0216368786,1.6075940674,84.5165048341,3.1973730301
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,4e-05,5e-05,0.8298700000000001,13.2247804499,0.3197127836,13.9914080930,0.4074203613,0.0000000000,0.0000000000,0.0046878528,0.0069101550,0.0464751268,0.0456778956,56.5350265339,1.2355132158,83.8023780564,2.0152344113
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,5e-05,0.0,0.82991,13.2393257344,0.3764724173,14.4199788943,0.6653760100,0.0000654523,0.0002618094,0.0036461077,0.0070654588,0.0000000000,0.0000000000,57.1407881966,2.1118114089,84.8038043853,3.1609871044
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,5e-05,1e-05,0.8299,13.2310141432,0.2523598091,14.2442648658,1.2260221425,0.0000654523,0.0002618094,0.0020834901,0.0060743654,0.0066393038,0.0129044871,56.4731769947,1.1024941448,83.9572442499,2.6001167583
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,5e-05,2e-05,0.82989,13.1988067276,0.6017083968,14.2828362379,1.2266278995,0.0000654523,0.0002618094,0.0057295979,0.0020834901,0.0154917089,0.0214568129,56.5932378648,1.8125380101,84.0961675894,3.6646764188
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,5e-05,3.0000000000000008e-05,0.82988,13.2465983766,0.8184121652,14.5499787040,0.5396892194,0.0000000000,0.0000000000,0.0036461077,0.0041669803,0.0298768672,0.0216838755,57.1016774586,1.8690353991,84.9317775141,3.2529876395
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,5e-05,4e-05,0.8298700000000001,13.2704942011,0.9043654749,14.1071222094,1.0421704609,0.0000000000,0.0000000000,0.0046878528,0.0051034877,0.0486882280,0.0372958456,56.0475066371,1.6863340229,83.4784991284,3.6752692920
IRMOF-1_v2_EQeq,0.15,0.02,4e-05,5e-05,5e-05,0.82986,13.0356917515,0.7287943225,14.4942644999,0.9615194968,0.0000654523,0.0002618094,0.0052087253,0.0057058727,0.0475816774,0.0248420002,57.4318448514,2.6682704151,85.0146569578,4.3893939167
IRMOF-1_v2_EQeq,0.15,0.02,0.0,3.0000000000000008e-05,0.0,0.8299700000000001,13.3691943459,0.3914838835,13.9428367355,0.3827926114,0.0000000000,0.0000000000,0.0031252352,0.0083339605,0.0000000000,0.0000000000,56.6960172460,1.6587037604,84.0111735626,2.4413142158
IRMOF-1_v2_EQeq,0.15,0.02,5e-05,0.0,0.0,0.82995,13.3047795146,0.2921941017,14.2156934790,0.7795015786,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,56.4204229760,1.8993607223,83.9408959696,2.9710564026
