MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,1e-05,0.0,0.82996,14.1646189076,0.3726298464,28.9800273450,0.5439990637,0.0000184523,0.0000738090,0.0020558144,0.0028474086,0.0000000000,0.0000000000,56.0870130048,1.2136080933,99.2337335241,2.1331582210
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,1e-05,1e-05,0.82995,14.2457520638,0.3060293619,29.1354853346,0.6742301366,0.0000553568,0.0001476181,0.0016152828,0.0017124793,0.1222874186,0.0144446858,55.5534028898,0.9804679070,99.0585983464,1.9770321887
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,1e-05,2e-05,0.82994,14.0826070528,0.2429759646,28.9474053316,0.3853235059,0.0000000000,0.0000000000,0.0016152828,0.0010988790,0.2320965292,0.0335640972,55.7393074229,1.4611641310,99.0030316193,2.1241265777
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,1e-05,3.0000000000000008e-05,0.8299300000000001,14.1572964205,0.4406516702,29.0339946264,1.1671495372,0.0000000000,0.0000000000,0.0008810633,0.0010988790,0.3765329446,0.0623166253,55.7100755377,0.5774552101,99.2787805925,2.2486719218
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,1e-05,4e-05,0.8299200000000001,14.1616899127,0.1598383358,29.0609782670,0.9159309313,0.0000000000,0.0000000000,0.0014684389,0.0016085942,0.4769833241,0.0318991050,55.7123833181,1.1192445672,99.4135032608,2.2285215335
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,1e-05,5e-05,0.82991,14.3637905547,0.2487335781,29.1399154845,0.6719639984,0.0000000000,0.0000000000,0.0022026583,0.0024571682,0.5989587851,0.0384607284,55.7295634612,1.1634968517,99.8344309438,2.1251123248
ZIF-8_v2_EQeq,0.15,0.02,0.0,2e-05,0.0,0.8299799999999999,14.2147047188,0.2418392105,29.0811153123,0.8506841332,0.0000000000,0.0000000000,0.0038179411,0.0025263978,0.0000000000,0.0000000000,56.2741996382,1.0533333485,99.5738376104,2.1483830900
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,0.0,0.82995,14.3456307869,0.6377561852,29.0045945402,0.7679651312,0.0000184523,0.0000738090,0.0045521605,0.0031357274,0.0000000000,0.0000000000,56.0552169192,0.8595643605,99.4100128591,2.2684952133
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,1e-05,0.82994,14.0902224394,0.2218732419,28.9945260176,0.5100843548,0.0000184523,0.0000738090,0.0027900339,0.0023495022,0.1113688991,0.0295685877,55.6669969701,1.1220709151,98.8659228124,1.8860204107
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,2e-05,0.8299300000000001,14.2431159685,0.3492688457,28.9474053316,1.1319796729,0.0000184523,0.0000738090,0.0035242533,0.0017124793,0.2389595986,0.0275796014,56.1254760117,0.8209197155,99.5584996160,2.3315341238
