MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
MOF-177_EQeq,0.15,0.02,0.0,0.0,0.0,0.8300000000000001,18.0132454964,0.9336088730,15.8849577182,1.2821665336,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,77.0102594902,2.8076742605,110.9084627048,5.0234496671
MOF-177_EQeq,0.15,0.02,0.0,0.0,1e-05,0.82999,18.0411082118,0.6501930454,16.2288045569,0.5956010123,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0133540519,0.0237405368,76.8254860917,1.6350027752,111.1087529123,2.9045373697
MOF-177_EQeq,0.15,0.02,0.0,1e-05,4e-05,0.82995,18.0710606308,1.0223433607,16.2853142045,0.4924422603,0.0000000000,0.0000000000,0.0003492213,0.0013968852,0.0378364805,0.0206667134,76.9072010600,3.2897359586,111.3017615971,4.8265851782
MOF-177_EQeq,0.15,0.02,2e-05,4e-05,4e-05,0.8299,17.9247813751,0.5470714855,16.1282365400,0.7198967495,0.0000000000,0.0000000000,0.0052383194,0.0049387349,0.0548999913,0.0143858152,76.9065912468,2.8644270190,111.0197474726,4.1507198041
MOF-177_EQeq,0.15,0.02,2e-05,4e-05,5e-05,0.82989,17.9212985357,0.4449885877,16.1033339835,1.0076139591,0.0000438828,0.0001755312,0.0034922130,0.0044173388,0.0586094501,0.0151316825,75.9138153633,3.1123986170,110.0005934284,4.5847257163
MOF-177_EQeq,0.15,0.02,2e-05,5e-05,0.0,0.8299300000000001,17.8070614026,0.6350376790,15.8772953931,1.1072424317,0.0000877656,0.0003510625,0.0076828685,0.0113912540,0.0000000000,0.0000000000,77.3791964739,0.9600017047,111.0713239037,2.7140241319
MOF-177_EQeq,0.15,0.02,2e-05,5e-05,1e-05,0.8299200000000001,18.0195146074,0.5643902330,16.0161750355,0.9629983540,0.0000877656,0.0002149810,0.0080320898,0.0109546440,0.0096445931,0.0111036193,76.8309744105,2.3265932685,110.8844285019,3.8762550998
MOF-177_EQeq,0.15,0.02,2e-05,5e-05,2e-05,0.82991,18.0661846557,0.4606289186,16.0707691018,1.0885559217,0.0000000000,0.0000000000,0.0045398769,0.0056741745,0.0341270216,0.0316153852,78.1463414748,3.0473424060,112.3219621308,4.6338168060
MOF-177_EQeq,0.15,0.02,2e-05,5e-05,3.0000000000000008e-05,0.8299000000000001,18.1650972953,0.5935575889,16.3332037364,0.7402575410,0.0000000000,0.0000000000,0.0062859833,0.0035613724,0.0259662121,0.0204525448,77.5194535090,2.4638113456,112.0500067361,3.8216403927
MOF-177_EQeq,0.15,0.02,2e-05,5e-05,4e-05,0.82989,18.1170341112,0.4516296063,15.9759478287,1.1205413669,0.0000877656,0.0002149810,0.0059367620,0.0075224569,0.0482229653,0.0243810516,76.7510888818,2.5127530160,110.8983183146,4.1170424787
MOF-177_EQeq,0.15,0.02,2e-05,5e-05,5e-05,0.8298800000000001,17.8941323882,0.2754536283,16.0314996857,0.3336412509,0.0000438828,0.0001755312,0.0066352046,0.0040725852,0.0474810735,0.0143858152,76.6010748355,0.6764958783,110.5808670703,1.3042246891
MOF-177_EQeq,0.15,0.02,3.0000000000000008e-05,0.0,0.0,0.8299700000000001,17.8084545383,0.4602706378,15.8983667871,0.6145523887,0.0000438828,0.0001755312,0.0000000000,0.0000000000,0.0000000000,0.0000000000,76.0168737935,2.6604449406,109.7237390017,3.7354434983
MOF-177_EQeq,0.15,0.02,3.0000000000000008e-05,0.0,1e-05,0.82996,18.1400208514,0.6796104110,16.4347295439,1.2061531688,0.0000877656,0.0002149810,0.0000000000,0.0000000000,0.0126121602,0.0059351342,77.6767853137,2.4078174243,112.2642356348,4.2997311193
MOF-177_EQeq,0.15,0.02,0.0,1e-05,5e-05,0.82994,17.8969186597,0.5383455890,16.3504439679,0.8345297482,0.0000000000,0.0000000000,0.0006984426,0.0027937704,0.0519324242,0.0124142238,77.7206918638,2.3037254291,112.0206853582,3.6918087605
MOF-177_EQeq,0.15,0.02,3.0000000000000008e-05,0.0,2e-05,0.82995,17.9547337941,0.5325970982,16.2977654828,1.2944482881,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0289337792,0.0236476184,77.9823017250,2.9393385730,112.2637347811,4.7900315777
MOF-177_EQeq,0.15,0.02,3.0000000000000008e-05,0.0,3.0000000000000008e-05,0.82994,17.8042751310,0.7102123623,16.0774736363,0.8918959579,0.0000877656,0.0002149810,0.0000000000,0.0000000000,0.0311594545,0.0166554290,76.4620374267,1.5790153931,110.3750334141,3.1979941233
MOF-177_EQeq,0.15,0.02,3.0000000000000008e-05,0.0,4e-05,0.8299300000000001,18.0466807549,0.5825673366,16.0401198014,1.0609380784,0.0000438828,0.0001755312,0.0000000000,0.0000000000,0.0578675583,0.0391448985,76.4022757335,1.4911477678,110.5469877309,3.1739736125
MOF-177_EQeq,0.15,0.02,3.0000000000000008e-05,0.0,5e-05,0.8299200000000001,17.8934358203,0.5430835637,16.0372464295,1.5493299032,0.0000438828,0.0001755312,0.0000000000,0.0000000000,0.0630608008,0.0269542667,77.1572244705,1.1452765899,111.1510114039,3.2648198547
