MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,1e-05,0.0,0.82996,15.0386139709,0.2543887606,124.1496489056,4.0957362735,0.0000230716,0.0000565136,0.0011934307,0.0012452678,0.0000000000,0.0000000000,66.4925483678,0.6832408945,205.6820277466,5.0346677100
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,1e-05,1e-05,0.82995,15.0133445290,0.3043581954,121.9296919927,4.7788781242,0.0000346074,0.0000565136,0.0014688377,0.0006869859,0.0670891231,0.0102012107,66.1041267887,0.8685456204,203.1157558786,5.9627266502
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,1e-05,2e-05,0.82994,14.9585940714,0.2615576404,124.0612736219,4.2615545396,0.0000115358,0.0000461432,0.0010098259,0.0015794275,0.1427594131,0.0199880777,66.2286845960,0.9001206725,205.3923330641,5.4448465009
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,1e-05,3.0000000000000008e-05,0.8299300000000001,15.0221339001,0.1842822714,123.5400860513,4.3665688246,0.0000346074,0.0000922864,0.0014688377,0.0015794275,0.2080932975,0.0236810707,66.2392647958,0.7202556727,205.0110814898,5.2964595533
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,1e-05,4e-05,0.8299200000000001,15.1468331027,0.2584678766,122.5100482005,4.1836464503,0.0000461432,0.0000461432,0.0018360472,0.0016422105,0.2837635875,0.0391415846,66.6687247258,1.0017214531,204.6112518069,5.4846657183
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,1e-05,5e-05,0.82991,15.0395295304,0.2002832373,123.2726941673,6.4409353724,0.0000000000,0.0000000000,0.0009180236,0.0011612182,0.3670399118,0.0309742395,66.3417003670,1.1479084213,205.0218820001,7.8212624887
MgMOF-74_EQeq,0.15,0.02,0.0,2e-05,0.0,0.8299799999999999,15.1021537996,0.1576294608,124.1023139958,4.8491853574,0.0000000000,0.0000000000,0.0033966873,0.0024357918,0.0000000000,0.0000000000,66.5225256007,0.9352786845,205.7303900834,5.9445292945
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,0.0,0.82995,15.0823777146,0.2542621953,124.2553971083,4.5870025277,0.0000692148,0.0000461432,0.0031212802,0.0019603619,0.0000000000,0.0000000000,66.9070998344,0.8447982650,206.2480651523,5.6880694931
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,1e-05,0.82994,15.0913501976,0.3090425459,124.6650455032,3.4105085304,0.0000000000,0.0000000000,0.0036720943,0.0024633158,0.0743051043,0.0104952539,66.2724481499,1.4233696147,206.1068210493,5.1558792607
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,2e-05,0.8299300000000001,15.1166196395,0.2352240362,122.1014069314,1.6338050565,0.0000346074,0.0000922864,0.0035802920,0.0015794275,0.1314478749,0.0151268182,66.8203742569,0.8080156858,204.1734636021,2.6938433106
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,3.0000000000000008e-05,0.8299200000000001,15.0658976437,0.0568367061,124.2236726475,2.3990769930,0.0000000000,0.0000000000,0.0037638967,0.0014688377,0.2236954191,0.0166676378,66.2147379689,1.4858417708,205.7317675759,3.9598919454
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,4e-05,0.82991,14.9682990020,0.1230119510,125.0804848710,3.2203814465,0.0000115358,0.0000461432,0.0037638967,0.0017801138,0.2816182957,0.0183117337,66.2270815354,0.8426491573,206.5612591366,4.2061805455
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,5e-05,0.8299000000000001,15.0787154766,0.2200380336,124.3198531557,3.6937383109,0.0000230716,0.0000565136,0.0030294778,0.0026352234,0.3645045670,0.0496977171,66.6256023962,0.9149008164,206.3917281449,4.8810666150
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,0.0,0.82994,14.9254508179,0.4681251289,124.0670645949,3.0450732804,0.0000346074,0.0000922864,0.0055081415,0.0026606851,0.0000000000,0.0000000000,66.4944720405,0.6918045786,205.4925302022,4.2077559594
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,1e-05,0.8299300000000001,14.9300286153,0.2123940158,124.6705846947,2.8931277297,0.0000000000,0.0000000000,0.0045901179,0.0017418273,0.0657239374,0.0137130135,66.3277537400,0.5949878506,205.9986811053,3.7159644369
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,2e-05,0.8299200000000001,15.0142600885,0.2110891851,123.5969886556,3.3915574264,0.0000230716,0.0000565136,0.0057835486,0.0027601841,0.1472450231,0.0248228235,66.4726704166,1.2278236056,205.2369708040,4.8581097383
