,MOF,CH4_comp,CO2_comp,O2_comp,N2_comp,CH4_mass,CH4_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-177_EQeq,0.0,0.04,0.192,0.768,0.0,0.0,3.3982411808,0.06983666570000001,2.4830903667,0.116075258,7.8755849764,0.294435279,13.756916523900001,0.48034720270000003
1,MOF-177_EQeq,1e-05,0.04,0.191998,0.767992,0.0,0.0,3.456426962,0.1510988726,2.5409055011,0.027454850099999997,7.9094296088,0.18109603920000003,13.906762071900001,0.3596497619
2,MOF-177_EQeq,5e-05,0.04,0.19199,0.7679600000000001,0.00043652660000000006,0.0005521674,3.5888415175999997,0.2290932295,2.4747315521,0.1586829954,7.8164330964,0.2041403755,13.880442692699999,0.5924687678
3,MOF-177_EQeq,0.0001,0.04,0.19197999999999998,0.7679199999999999,0.0016588012,0.0016929129999999999,3.5601077985000003,0.1082091499,2.5210533163999997,0.0542987958,7.912173768200001,0.20425419690000002,13.9949936843,0.3684550556
4,MOF-177_EQeq,0.0005,0.04,0.1919,0.7676000000000001,0.0073336472,0.0047627435,3.4813295186,0.0683898733,2.4895336197,0.0576028369,7.833202959299999,0.0970752891,13.811399744800001,0.2278307428
5,MOF-177_EQeq,0.001,0.04,0.1918,0.7672,0.0132704093,0.0040046411,3.5893204130000003,0.1134992008,2.5375968037,0.0957913813,7.8986054246,0.2687799655,14.038793050599999,0.4820751887
6,MOF-177_EQeq,0.005,0.04,0.191,0.764,0.06303444400000001,0.0061882171,3.4774983561000004,0.1867482982,2.4776919656,0.0822687663,7.947390480299999,0.3250152737,13.965615245999999,0.6002205553
7,MOF-177_EQeq,0.01,0.04,0.19,0.76,0.1370693589,0.0074899624,3.4042273723000003,0.1535425325,2.4498292502,0.07227710009999999,7.733041141799999,0.1776807719,13.724167123199999,0.41099036689999996
8,MOF-177_EQeq,0.02,0.04,0.188,0.752,0.25580459980000003,0.0198396427,3.446609608,0.11052422560000001,2.4313702013,0.1187469492,7.719472798200001,0.18916745440000002,13.8532572073,0.43827827189999996
9,MOF-177_EQeq,0.03,0.04,0.18600000000000005,0.7440000000000001,0.38580222740000003,0.015474483899999999,3.5220356207,0.1886166769,2.4597553426,0.1313958584,7.5892776808,0.09187458650000001,13.956870871500001,0.4273616057
10,MOF-177_EQeq,0.04,0.04,0.184,0.736,0.5193793734000001,0.0296087354,3.5234723066000004,0.35443106909999994,2.3965418071,0.0614758156,7.4860667973,0.1648848505,13.9254602844,0.6104004706
11,MOF-177_EQeq,0.05,0.04,0.182,0.728,0.6453609562,0.0333894644,3.513415505,0.0709767454,2.3737292088,0.0789184054,7.4708214674,0.13309583390000002,14.0033271374,0.3163804491
