,MOF,CH4_comp,CO2_comp,O2_comp,N2_comp,CH4_mass,CH4_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-801_EQeq,0.0,0.04,0.192,0.768,0.0,0.0,72.478809957,0.8158262022,0.4333343811,0.0140380848,1.3436915745,0.0344217917,74.2558359126,0.8642860787000001
1,MOF-801_EQeq,1e-05,0.04,0.191998,0.767992,6.20582e-05,0.00011610030000000001,72.1580609415,1.4036866056,0.428413995,0.012436063899999999,1.3713792391,0.0346463947,73.9579162338,1.4508851644999998
2,MOF-801_EQeq,5e-05,0.04,0.19199,0.7679600000000001,0.00010860190000000001,0.00015821799999999998,73.5510937443,2.4843737387,0.4263715706,0.0163288422,1.3674780418,0.0180873226,75.3450519586,2.5189481215000002
3,MOF-801_EQeq,0.0001,0.04,0.19197999999999998,0.7679199999999999,0.0006050677,0.0004208993,72.1977184213,1.7842735148,0.433179652,0.0059929528000000004,1.3466716558,0.037505879900000004,73.9781747968,1.8281932468000002
4,MOF-801_EQeq,0.0005,0.04,0.1919,0.7676000000000001,0.002094465,0.00035378629999999997,72.18112355310001,0.4388127981,0.427176162,0.0324647511,1.3529569183,0.042083019299999996,73.9633510984,0.5137143547999999
5,MOF-801_EQeq,0.001,0.04,0.1918,0.7672,0.0047164248,0.000631349,71.9843679884,1.7961183096000002,0.42733089119999995,0.0245440775,1.3557202663999999,0.0751431884,73.7721355708,1.8964369245
6,MOF-801_EQeq,0.005,0.04,0.191,0.764,0.0240785898,0.002901844,72.1399767904,2.4534710656,0.4216987511,0.0145893728,1.3403051185,0.0185656676,73.92605924979999,2.48952795
7,MOF-801_EQeq,0.01,0.04,0.19,0.76,0.050996343300000004,0.0050154025,72.4534495944,1.9593067437,0.42965182799999996,0.0175726513,1.3545824172,0.0612129784,74.2886801829,2.0431077759000003
8,MOF-801_EQeq,0.02,0.04,0.188,0.752,0.09586443730000001,0.0022999249,72.7876447081,1.5516491418,0.4139004033,0.0143996212,1.3348326055,0.0301214298,74.6322421542,1.5984701177
9,MOF-801_EQeq,0.03,0.04,0.18600000000000005,0.7440000000000001,0.1485518671,0.0102198416,71.79399506520001,2.1925491018,0.4130029744,0.0260117281,1.2984756134,0.058330124500000004,73.6540255201,2.287110796
10,MOF-801_EQeq,0.04,0.04,0.184,0.736,0.19607295,0.0072415589,71.2549171563,1.7958047535,0.40520462659999995,0.0116816286,1.2990987213,0.027435481,73.1552934542,1.8421634219999998
11,MOF-801_EQeq,0.05,0.04,0.182,0.728,0.24114273320000001,0.0154369747,71.91211648550001,1.9446590931999999,0.4006246446,0.015181000900000002,1.2807034921,0.0263793092,73.8345873554,2.0016563780000003
