,MOF,CH4_comp,CO2_comp,O2_comp,N2_comp,CH4_mass,CH4_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MgMOF-74_EQeq,0.0,0.04,0.192,0.768,0.0,0.0,32.1830177559,2.4394471962,2.7813323989,0.0091903203,9.4185019164,0.22479168160000002,44.3828520712,2.6734291981
1,MgMOF-74_EQeq,1e-05,0.04,0.191998,0.767992,0.0002983577,0.00018360470000000002,32.2190225011,0.7791557033,2.8035804945,0.0336006591,9.4838266351,0.0482003025,44.5067279884,0.8611402695999999
2,MgMOF-74_EQeq,5e-05,0.04,0.19199,0.7679600000000001,0.0009180236,0.0004814156,32.2098954241,1.2540083378,2.784765747,0.0453267604,9.4827445692,0.10333133789999999,44.4783237639,1.4031478516999998
3,MgMOF-74_EQeq,0.0001,0.04,0.19197999999999998,0.7679199999999999,0.0027081696,0.0005352951,31.979263629600002,1.6283055314,2.7981786935,0.05991985389999999,9.5181321316,0.22325883489999998,44.2982826243,1.9120195153
4,MgMOF-74_EQeq,0.0005,0.04,0.1919,0.7676000000000001,0.011039233600000002,0.0015251353,32.2840450567,0.9891128006000001,2.7954320151,0.0682045734,9.4023911575,0.1552163771,44.4929074629,1.2140588864
5,MgMOF-74_EQeq,0.001,0.04,0.1918,0.7672,0.0230194413,0.0040916467,32.4733846959,0.9629914634000001,2.7623803175,0.0285114104,9.4377787199,0.2295397757,44.6965631746,1.2251342962
6,MgMOF-74_EQeq,0.005,0.04,0.191,0.764,0.11073659470000001,0.0053980255000000005,32.0148907027,0.7029378968000001,2.7565207367,0.0634205885,9.2832036032,0.2094873595,44.1653516373,0.9812438703
7,MgMOF-74_EQeq,0.01,0.04,0.19,0.76,0.22567314719999998,0.0048763387,32.5550248262,1.478524549,2.7674616726,0.045988435700000004,9.3784654783,0.1002929971,44.9266251243,1.6296823205000002
8,MgMOF-74_EQeq,0.02,0.04,0.188,0.752,0.45033646850000003,0.011794548899999998,32.3727350672,1.0077079267,2.7297406216000004,0.0520542071,9.338308810800001,0.2224857515,44.891120968100005,1.2940424342
9,MgMOF-74_EQeq,0.03,0.04,0.18600000000000005,0.7440000000000001,0.6853734562,0.0140555077,32.0720450884,1.2413593729999999,2.6944000253,0.0662504567,9.1081493876,0.1484141936,44.5599679575,1.4700795309999999
10,MgMOF-74_EQeq,0.04,0.04,0.184,0.736,0.9118957752,0.0120376663,32.887879883400004,0.8341662389,2.6794764056,0.0425016877,9.0788534555,0.067264869,45.5581055197,0.9559704619
11,MgMOF-74_EQeq,0.05,0.04,0.182,0.728,1.1241657781,0.0139811104,32.5609416899,0.9386665837999999,2.6423504682,0.056262155,9.014290190499999,0.1306188479,45.341748126700004,1.1395286971
