,MOF,CH4_comp,CO2_comp,O2_comp,N2_comp,CH4_mass,CH4_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,NU-125_v2_EQeq,0.0,0.04,0.192,0.768,0.0,0.0,9.9882821304,0.13529443060000002,3.4280356251999997,0.1321466627,10.2819757323,0.3870874579,23.6982934879,0.6545285512
1,NU-125_v2_EQeq,1e-05,0.04,0.191998,0.767992,0.0003145755,0.0006114248999999999,10.024949832799999,0.2735772919,3.3872505766,0.0730603727,10.3422172136,0.28061013170000004,23.754732198499998,0.6278592211999999
2,NU-125_v2_EQeq,5e-05,0.04,0.19199,0.7679600000000001,0.0012058728,0.0012228497999999999,10.2463939962,0.34091417240000005,3.480114995,0.042963733600000005,10.2793207126,0.1470442182,24.0070355766,0.5321449739999999
3,NU-125_v2_EQeq,0.0001,0.04,0.19197999999999998,0.7679199999999999,0.0024641748000000002,0.0008518744999999999,10.3079382183,0.5908896669,3.4633826673000003,0.11043177789999999,10.2733698064,0.3159927445,24.0471548668,1.0181660637999999
4,NU-125_v2_EQeq,0.0005,0.04,0.1919,0.7676000000000001,0.0126878787,0.0029953578999999996,10.297872574500001,0.26449978550000003,3.4524020773000004,0.1063412319,10.3360832025,0.2076610327,24.099045733,0.5814974079999999
5,NU-125_v2_EQeq,0.001,0.04,0.1918,0.7672,0.025008752599999996,0.0033587472999999997,10.1149654473,0.3516102857,3.4238525432999998,0.118703011,10.2865533525,0.2109066939,23.8503800957,0.6845787379
6,NU-125_v2_EQeq,0.005,0.04,0.191,0.764,0.1247816165,0.0052429251,10.153933868300001,0.1732818775,3.4202969237,0.0833221196,10.183099137000001,0.2881755538,23.882111545500003,0.550022476
7,NU-125_v2_EQeq,0.01,0.04,0.19,0.76,0.24982537929999998,0.0068840225,10.0606109708,0.45141617840000003,3.4058652911,0.0834013594,10.0466860564,0.18473324019999998,23.762987697600003,0.7264348005
8,NU-125_v2_EQeq,0.02,0.04,0.188,0.752,0.49865460289999997,0.011143651899999999,10.1043246239,0.3032162486,3.3820217242000004,0.1268791564,10.0464113992,0.1905490351,24.0314123502,0.6317880920000001
9,NU-125_v2_EQeq,0.03,0.04,0.18600000000000005,0.7440000000000001,0.7523073175,0.016653695700000002,10.159829459600001,0.4292580375,3.335589515,0.077087969,9.8382212346,0.2607003508,24.0859475267,0.783700053
10,NU-125_v2_EQeq,0.04,0.04,0.184,0.736,0.9881865161,0.041872036,10.1011611358,0.3268172061,3.2826735287999997,0.0968250191,9.6997940012,0.1581018552,24.0718151819,0.6236161164
11,NU-125_v2_EQeq,0.05,0.04,0.182,0.728,1.2545271093,0.0219442564,10.1199982692,0.5182737255,3.2283980411,0.0556420656,9.6079669409,0.2669483455,24.210890360500002,0.862808393
