,MOF,H2S_comp,CO2_comp,O2_comp,N2_comp,H2S_mass,H2S_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-801_EQeq,0.0,0.02,0.196,0.784,0.0,0.0,64.9493353244,2.4162381226,0.5390762635999999,0.022781676299999998,1.7640455902,0.0372934621,67.2524571782,2.476313261
1,MOF-801_EQeq,1e-05,0.02,0.195998,0.783992,0.4263956301,0.0685443117,64.21405501310001,2.0588672668,0.5492883857,0.0217459108,1.7731483841,0.0669890516,66.962887413,2.2161465409
2,MOF-801_EQeq,5e-05,0.02,0.19599,0.78396,2.0915699382,0.5479742364,64.3200068635,1.3571543625,0.5424493585,0.013798368,1.7561348288999998,0.0668074995,68.7101609891,1.9857344663999998
3,MOF-801_EQeq,0.0001,0.02,0.19598,0.78392,3.7634020431,0.7851896522,62.9762480538,2.6431012376,0.5368481642,0.020451046299999998,1.7400694814,0.0349989706,69.0165677425,3.4837409067
4,MOF-801_EQeq,0.0005,0.02,0.1959,0.7836000000000001,15.893578229700001,1.9798155105000002,53.012689224,2.2897816613,0.5119986671,0.0204598478,1.626392925,0.0320619557,71.0446590458,4.3221189752999996
5,MOF-801_EQeq,0.001,0.02,0.1958,0.7832,26.6131913969,2.4413032719,44.9600932867,3.7925963695999996,0.4711501787,0.0157926824,1.4753298938,0.0604641893,73.5197647561,6.310156513200001
6,MOF-801_EQeq,0.005,0.02,0.195,0.78,51.80510797270001,1.1666515984,26.6051904548,4.0763689169,0.3695550367,0.0161543132,1.0948276928,0.020896496299999998,79.874681157,5.280071324800001
7,MOF-801_EQeq,0.01,0.02,0.194,0.7759999999999999,63.27210827060001,2.3047014634,21.0903328142,1.5595167296,0.2965228908,0.014404408799999999,0.8594825437000001,0.0034311334999999996,85.5184465193,3.8820537352999995
8,MOF-801_EQeq,0.02,0.02,0.192,0.768,0.0,0.0,,,,,,,,
9,MOF-801_EQeq,0.03,0.02,0.19,0.76,0.0,0.0,,,,,,,,
10,MOF-801_EQeq,0.04,0.02,0.188,0.752,0.0,0.0,,,,,,,,
11,MOF-801_EQeq,0.05,0.02,0.18600000000000005,0.7440000000000001,0.0,0.0,,,,,,,,
