,MOF,H2_comp,CO2_comp,O2_comp,N2_comp,H2_mass,H2_error,CO2_mass,CO2_error,O2_mass,O2_error,N2_mass,N2_error,total_mass,total_error
0,MOF-177_EQeq,0.0,0.04,0.192,0.768,0.0,0.0,3.4432573408,0.2092558837,2.4996338540000003,0.0876845895,7.7998156868,0.28488231329999997,13.7427068816,0.5818227865
1,MOF-177_EQeq,1e-05,0.04,0.191998,0.767992,0.0,0.0,3.5251484402999997,0.21858620620000002,2.4947578787999998,0.0920972333,7.9313828839,0.15887652689999998,13.951289203,0.46955996640000003
2,MOF-177_EQeq,5e-05,0.04,0.19199,0.7679600000000001,0.0,0.0,3.5665728853,0.2552381764,2.5085150945,0.13725657619999998,7.8246655746,0.1467358054,13.8997535544,0.539230558
3,MOF-177_EQeq,0.0001,0.04,0.19197999999999998,0.7679199999999999,5.4853500000000006e-05,9.812489999999999e-05,3.4461307126999996,0.1708898204,2.4608001944,0.13634059699999998,7.8479909293,0.18889105260000003,13.7549766899,0.4962195949
4,MOF-177_EQeq,0.0005,0.04,0.1919,0.7676000000000001,9.873629999999999e-05,0.0001279393,3.4415812072000005,0.2651739857,2.4766471138,0.1061129211,7.9261994716999995,0.20243456079999997,13.844526529000001,0.5738494069
5,MOF-177_EQeq,0.001,0.04,0.1918,0.7672,0.0002194141,0.0003102983,3.4281721382,0.1697317432,2.457491497,0.0840122668,7.892202386,0.2366507375,13.7780854353,0.49070504579999996
6,MOF-177_EQeq,0.005,0.04,0.191,0.764,0.0012835722,0.0006889741,3.4576242002999997,0.163499098,2.4468688366999998,0.1005533802,7.8899155866,0.2113590018,13.7956921958,0.47610045409999996
7,MOF-177_EQeq,0.01,0.04,0.19,0.76,0.0023148182000000002,0.0001755312,3.4276932429,0.19776695239999997,2.4284097878,0.08413057980000001,7.6988916028,0.3355316671,13.5573094517,0.6176047305
8,MOF-177_EQeq,0.02,0.04,0.188,0.752,0.0048929333,0.0008621604,3.4602581245999997,0.2027452976,2.4435601393,0.0487672146,7.751945350900001,0.1001542758,13.660656548099999,0.35252894840000004
9,MOF-177_EQeq,0.03,0.04,0.18600000000000005,0.7440000000000001,0.0069663961,0.0012469978,3.5490932062000002,0.1469561119,2.4285839297,0.1162788596,7.597662612300001,0.059557555,13.5823061443,0.3240395243
10,MOF-177_EQeq,0.04,0.04,0.184,0.736,0.010378284599999999,0.0012554626,3.5162888769,0.1374437908,2.3995022206,0.1179721567,7.5891252275,0.1320882692,13.5152946096,0.3887596793
11,MOF-177_EQeq,0.05,0.04,0.182,0.728,0.0128028099,0.0010021243,3.4597792293,0.2308772162,2.3594495672,0.0737868938,7.4789014923,0.176320924,13.3109330987,0.4819871583
