MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
MOF-177_EQeq,0.15,0.02,0.0,0.0,0.0,0.8300000000000001,1.8981474856,0.1245279483,1.6876271028,0.1037955199,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.5160412858,0.4544642818,12.1018158742,.6827877500
MOF-177_EQeq,0.15,0.02,0.0,0.0,1e-05,0.82999,1.9357621514,0.1165081368,1.6780491964,0.1421407774,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0007418918,0.0029675671,8.6160506500,0.5653517595,12.2306038896,.8269682408
MOF-177_EQeq,0.15,0.02,0.0,1e-05,4e-05,0.82995,1.9845219033,0.2379531358,1.8380002328,0.5438159466,0.0000000000,0.0000000000,0.0006984426,0.0017108280,0.0081608095,0.0109035377,8.3952982730,0.5482162977,12.2266796612,1.3425997458
MOF-177_EQeq,0.15,0.02,2e-05,4e-05,4e-05,0.8299,1.9552660521,0.1244188021,1.7134874500,0.1517304830,0.0000000000,0.0000000000,0.0003492213,0.0013968852,0.0066770260,0.0143858152,8.5782422318,0.3324147612,12.2540219812,.6243467467
MOF-177_EQeq,0.15,0.02,2e-05,4e-05,5e-05,0.82989,1.8800367206,0.1300475638,1.7221075657,0.1162996073,0.0000000000,0.0000000000,0.0003492213,0.0013968852,0.0029675671,0.0055518097,8.4148122952,0.4840918241,12.0202733699,.7373876901
MOF-177_EQeq,0.15,0.02,2e-05,5e-05,0.0,0.8299300000000001,1.9134719791,0.0461210005,1.8073509324,0.1706480825,0.0000438828,0.0001755312,0.0003492213,0.0013968852,0.0000000000,0.0000000000,8.5154314726,0.2427761228,12.2366474882,.4611176222
MOF-177_EQeq,0.15,0.02,2e-05,5e-05,1e-05,0.8299200000000001,1.9044165966,0.1446716327,1.7268965189,0.1954080693,0.0000877656,0.0002149810,0.0013968852,0.0026133329,0.0007418918,0.0029675671,8.4483520210,0.2882656061,12.0818916791,.6341411891
MOF-177_EQeq,0.15,0.02,2e-05,5e-05,2e-05,0.82991,1.9343690156,0.2382873112,1.6675134994,0.2923003789,0.0000000000,0.0000000000,0.0003492213,0.0013968852,0.0037094589,0.0081270172,8.3806627563,0.4419122312,11.9866039515,.9820238237
MOF-177_EQeq,0.15,0.02,2e-05,5e-05,3.000000000000001e-05,0.8299000000000001,1.9705905456,0.0729769144,1.7048673342,0.2029973933,0.0000438828,0.0001755312,0.0010476639,0.0027937704,0.0037094589,0.0046921356,8.4428637023,0.4060641629,12.1231225877,.6896999078
MOF-177_EQeq,0.15,0.02,2e-05,5e-05,4e-05,0.82989,1.9489969412,0.1959622627,1.7556302380,0.2258924395,0.0000000000,0.0000000000,0.0003492213,0.0013968852,0.0029675671,0.0086518705,8.6123917708,0.1950487294,12.3203357384,.6269521873
MOF-177_EQeq,0.15,0.02,2e-05,5e-05,5e-05,0.8298800000000001,1.8960577820,0.1810862159,1.7288121002,0.1570309361,0.0000000000,0.0000000000,0.0006984426,0.0027937704,0.0059351342,0.0100635096,8.5910483090,0.5822307856,12.2225517680,.9332052176
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,0.0,0.0,0.8299700000000001,1.9211342258,0.2263406209,1.6914582653,0.3233532966,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.5550693304,0.2817944075,12.1676618215,.8314883250
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,0.0,1e-05,0.82996,1.9852184712,0.1165581010,1.7297698908,0.2738276363,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0007418918,0.0029675671,8.7361838497,0.3183061329,12.4519141035,.7116594373
MOF-177_EQeq,0.15,0.02,0.0,1e-05,5e-05,0.82994,1.9336724477,0.0732423824,1.7489257036,0.2299814680,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0014837835,0.0036345126,8.5629969019,0.2332836377,12.2470788367,.5401420007
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,0.0,2e-05,0.82995,1.9051131645,0.1922325447,1.7077407062,0.2525808501,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0029675671,0.0055518097,8.5642165283,0.2924408760,12.1800379661,.7428060805
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,0.0,3.000000000000001e-05,0.82994,1.9517832127,0.1355428750,1.7585036099,0.1203009442,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0074189177,0.0132713635,8.8459502250,0.6671635069,12.5636559653,.9362786896
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,0.0,4e-05,0.8299300000000001,1.9190445221,0.1410442467,1.7699970976,0.1137474677,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0059351342,0.0059351342,8.7306955309,0.6481554116,12.4256722848,.9088822602
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,0.0,5e-05,0.8299200000000001,1.9657145704,0.1404651204,1.7029517530,0.1088009693,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0074189177,0.0124142238,8.5928777486,0.3636532427,12.2689629897,.6253335562
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,1e-05,0.0,0.82996,1.9733768171,0.1077858620,1.6473998960,0.1599252256,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.8008240485,0.4440445142,12.4216007616,.7117556018
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,1e-05,1e-05,0.82995,1.9406381266,0.1982662744,1.6981627998,0.1566331814,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0007418918,0.0029675671,8.6861791676,0.2382926508,12.3257219858,.5961596737
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,1e-05,2e-05,0.82994,1.8856092637,0.1592446204,1.7680815163,0.0990561135,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0044513506,0.0055518097,8.6709338377,0.2658505790,12.3290759683,.5297031226
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,1e-05,3.000000000000001e-05,0.8299300000000001,1.9712871135,0.1457142764,1.7240231470,0.1603834650,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0037094589,0.0046921356,8.8502189174,0.4085766618,12.5492386368,.7193665388
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,1e-05,4e-05,0.8299200000000001,1.9085960039,0.0282088493,1.6809225683,0.3256488167,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0081608095,0.0055518097,8.5398240005,0.2648134430,12.1375033822,.6242229187
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,1e-05,5e-05,0.82991,1.9239204973,0.2162548819,1.8140554669,0.4322342649,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0037094589,0.0046921356,8.5721440999,0.5781800964,12.3138295230,1.2313613788
MOF-177_EQeq,0.15,0.02,0.0,2e-05,0.0,0.8299799999999999,1.9629282989,0.1188337462,1.6991205904,0.2502309382,0.0000000000,0.0000000000,0.0003492213,0.0013968852,0.0000000000,0.0000000000,8.4398146363,0.3278731410,12.1022127469,.6983347106
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,2e-05,0.0,0.82995,1.9399415587,0.1843471875,1.8418313954,0.3574805199,0.0000000000,0.0000000000,0.0006984426,0.0017108280,0.0000000000,0.0000000000,8.5538497040,0.6116836737,12.3363211007,1.1552222091
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,2e-05,1e-05,0.82994,1.9685008420,0.1560933873,1.7652081444,0.3664021792,0.0000438828,0.0001755312,0.0000000000,0.0000000000,0.0044513506,0.0086518705,8.5861698034,0.4197712379,12.3243740232,.9510942061
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,2e-05,2e-05,0.8299300000000001,1.9420312623,0.1226117778,1.6071726892,0.1180221943,0.0000438828,0.0001755312,0.0000000000,0.0000000000,0.0022256753,0.0036345126,8.4135926689,0.3629613062,11.9650661785,.6074053221
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,2e-05,3.000000000000001e-05,0.8299200000000001,1.8486911658,0.1385032012,1.8130976762,0.2996277746,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0022256753,0.0059351342,8.4794524940,0.4416832821,12.1434670113,.8857493921
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,2e-05,4e-05,0.82991,1.9782527923,0.2376919895,1.8054353511,0.2518825490,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0066770260,0.0055518097,8.4611580982,0.4923273882,12.2515232676,.9874537364
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,2e-05,5e-05,0.8299000000000001,1.9364587193,0.2264434952,1.7316854721,0.2473697136,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0074189177,0.0104919341,8.4209104272,0.2477493229,12.0964735363,.7320544658
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,3.000000000000001e-05,0.0,0.82994,1.9838253354,0.0651356156,1.7355166346,0.1812832278,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.5172609122,0.1716859716,12.2366028822,.4181048150
MOF-177_EQeq,0.15,0.02,3.000000000000001e-05,3.000000000000001e-05,1e-05,0.8299300000000001,1.9037200287,0.1325750043,1.6924160560,0.1637345826,0.0000000000,0.0000000000,0.0006984426,0.0027937704,0.0022256753,0.0036345126,8.5526300776,0.2333920098,12.1516902802,.5361298797
