MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
NU-125_v2_EQeq,0.15,0.02,3.000000000000001e-05,3.000000000000001e-05,1e-05,0.8299300000000001,2.7336440282,0.2131812801,5.3802304021,0.2453368754,0.0000000000,0.0000000000,0.0008388680,0.0015693783,0.0044552643,0.0028177566,11.1155603623,0.3924263657,19.2347289249,.8553316561
NU-125_v2_EQeq,0.15,0.02,3.000000000000001e-05,3.000000000000001e-05,2e-05,0.8299200000000001,2.7436834247,0.1376837756,5.3462948030,0.7326985011,0.0000000000,0.0000000000,0.0012583020,0.0030821979,0.0066828965,0.0048804976,11.3371171778,0.9278586684,19.4350366040,1.8062036406
NU-125_v2_EQeq,0.15,0.02,3.000000000000001e-05,3.000000000000001e-05,3.000000000000001e-05,0.82991,2.7428468084,0.1345522613,5.1674139334,0.3539743579,0.0000000000,0.0000000000,0.0010485850,0.0013263668,0.0164844781,0.0118211521,11.1492516467,0.5113419318,19.0770454516,1.0130160699
NU-125_v2_EQeq,0.15,0.02,0.0,2e-05,1e-05,0.8299700000000001,2.6964145992,0.1691827814,5.2071013289,0.6190344044,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0053463172,0.0077680188,11.2646076745,0.2151243813,19.1734699198,1.0111095859
NU-125_v2_EQeq,0.15,0.02,3.000000000000001e-05,3.000000000000001e-05,4e-05,0.8299,2.8415675414,0.0431161922,5.2048006103,0.4023693043,0.0000000000,0.0000000000,0.0008388680,0.0015693783,0.0160389516,0.0051956864,11.2799884783,0.3845138150,19.3432344496,.8367643762
NU-125_v2_EQeq,0.15,0.02,3.000000000000001e-05,3.000000000000001e-05,5e-05,0.82989,2.6625316357,0.1637717971,5.2232063589,0.4711616636,0.0000000000,0.0000000000,0.0014680190,0.0021387022,0.0262860596,0.0081666344,11.1869712367,0.1115251076,19.1004633099,.7567639049
NU-125_v2_EQeq,0.15,0.02,3.000000000000001e-05,4e-05,0.0,0.8299300000000001,2.7825860865,0.1955357018,5.2836002217,0.3126227041,0.0000000000,0.0000000000,0.0018874530,0.0008388680,0.0000000000,0.0000000000,11.2400716305,0.4748291401,19.3081453917,.9838264140
NU-125_v2_EQeq,0.15,0.02,3.000000000000001e-05,4e-05,1e-05,0.8299200000000001,2.6813555043,0.1796291551,5.2019247121,0.4551470347,0.0000000000,0.0000000000,0.0012583020,0.0008388680,0.0022276322,0.0039849096,11.0423184399,0.4494369291,18.9290845905,1.0890368965
NU-125_v2_EQeq,0.15,0.02,3.000000000000001e-05,4e-05,2e-05,0.82991,2.7156567759,0.1995571219,5.2324092333,0.2703613553,0.0000000000,0.0000000000,0.0016777360,0.0021387022,0.0124747402,0.0100020436,11.3349199201,0.2623308504,19.2971384055,.7443900734
NU-125_v2_EQeq,0.15,0.02,3.000000000000001e-05,4e-05,3.000000000000001e-05,0.8299,2.6746625732,0.0915856147,5.1714401909,0.4510728791,0.0000000000,0.0000000000,0.0002097170,0.0008388680,0.0133657930,0.0079698191,10.8844820970,0.7666319876,18.7441603711,1.3180991685
